acc,loss,val_acc,val_loss,trial_no,aug1_type,aug1_magnitude,aug2_type,aug2_magnitude,portion,sample_no,mean_late_val_acc,epoch
0.79,0.593,0.513,1.722,15,perspective-transform,0.51,gaussian-blur,0.451,0.02,1,0.513,55
0.795,0.555,0.529,1.681,15,perspective-transform,0.51,gaussian-blur,0.451,0.02,1,0.513,56
0.787,0.604,0.537,1.559,15,perspective-transform,0.51,gaussian-blur,0.451,0.02,1,0.513,57
0.798,0.554,0.535,1.677,15,perspective-transform,0.51,gaussian-blur,0.451,0.02,1,0.513,58
0.802,0.56,0.538,1.668,15,perspective-transform,0.51,gaussian-blur,0.451,0.02,1,0.513,59
0.819,0.512,0.529,1.625,15,perspective-transform,0.51,gaussian-blur,0.451,0.02,1,0.513,60
0.131,2.29,0.169,2.246,15,perspective-transform,0.51,gaussian-blur,0.451,0.02,2,0.425,1
0.162,2.214,0.122,2.269,15,perspective-transform,0.51,gaussian-blur,0.451,0.02,2,0.425,2
0.222,2.11,0.305,1.978,15,perspective-transform,0.51,gaussian-blur,0.451,0.02,2,0.425,3
0.258,2.022,0.273,2.012,15,perspective-transform,0.51,gaussian-blur,0.451,0.02,2,0.425,4
0.308,1.926,0.312,1.93,15,perspective-transform,0.51,gaussian-blur,0.451,0.02,2,0.425,5
0.325,1.882,0.347,1.785,15,perspective-transform,0.51,gaussian-blur,0.451,0.02,2,0.425,6
0.333,1.833,0.25,1.959,15,perspective-transform,0.51,gaussian-blur,0.451,0.02,2,0.425,7
0.346,1.782,0.352,1.778,15,perspective-transform,0.51,gaussian-blur,0.451,0.02,2,0.425,8
0.359,1.759,0.379,1.673,15,perspective-transform,0.51,gaussian-blur,0.451,0.02,2,0.425,9
0.384,1.693,0.382,1.656,15,perspective-transform,0.51,gaussian-blur,0.451,0.02,2,0.425,10
0.399,1.661,0.423,1.561,15,perspective-transform,0.51,gaussian-blur,0.451,0.02,2,0.425,11
0.419,1.609,0.413,1.603,15,perspective-transform,0.51,gaussian-blur,0.451,0.02,2,0.425,12
0.453,1.555,0.413,1.561,15,perspective-transform,0.51,gaussian-blur,0.451,0.02,2,0.425,13
0.437,1.537,0.384,1.685,15,perspective-transform,0.51,gaussian-blur,0.451,0.02,2,0.425,14
0.461,1.494,0.403,1.614,15,perspective-transform,0.51,gaussian-blur,0.451,0.02,2,0.425,15
0.47,1.452,0.39,1.659,15,perspective-transform,0.51,gaussian-blur,0.451,0.02,2,0.425,16
0.48,1.436,0.394,1.865,15,perspective-transform,0.51,gaussian-blur,0.451,0.02,2,0.425,17
0.483,1.417,0.438,1.482,15,perspective-transform,0.51,gaussian-blur,0.451,0.02,2,0.425,18
0.518,1.362,0.405,1.575,15,perspective-transform,0.51,gaussian-blur,0.451,0.02,2,0.425,19
0.516,1.343,0.452,1.541,15,perspective-transform,0.51,gaussian-blur,0.451,0.02,2,0.425,20
0.525,1.303,0.467,1.484,15,perspective-transform,0.51,gaussian-blur,0.451,0.02,2,0.425,21
0.537,1.278,0.469,1.437,15,perspective-transform,0.51,gaussian-blur,0.451,0.02,2,0.425,22
0.551,1.273,0.464,1.444,15,perspective-transform,0.51,gaussian-blur,0.451,0.02,2,0.425,23
0.564,1.245,0.45,1.527,15,perspective-transform,0.51,gaussian-blur,0.451,0.02,2,0.425,24
0.575,1.213,0.488,1.466,15,perspective-transform,0.51,gaussian-blur,0.451,0.02,2,0.425,25
0.581,1.176,0.495,1.452,15,perspective-transform,0.51,gaussian-blur,0.451,0.02,2,0.425,26
0.594,1.166,0.493,1.427,15,perspective-transform,0.51,gaussian-blur,0.451,0.02,2,0.425,27
0.607,1.112,0.476,1.5,15,perspective-transform,0.51,gaussian-blur,0.451,0.02,2,0.425,28
0.607,1.123,0.493,1.447,15,perspective-transform,0.51,gaussian-blur,0.451,0.02,2,0.425,29
0.613,1.098,0.483,1.458,15,perspective-transform,0.51,gaussian-blur,0.451,0.02,2,0.425,30
0.601,1.093,0.445,1.598,15,perspective-transform,0.51,gaussian-blur,0.451,0.02,2,0.425,31
0.634,1.03,0.487,1.49,15,perspective-transform,0.51,gaussian-blur,0.451,0.02,2,0.425,32
0.634,1.014,0.487,1.601,15,perspective-transform,0.51,gaussian-blur,0.451,0.02,2,0.425,33
0.628,1.024,0.483,1.502,15,perspective-transform,0.51,gaussian-blur,0.451,0.02,2,0.425,34
0.651,0.979,0.496,1.487,15,perspective-transform,0.51,gaussian-blur,0.451,0.02,2,0.425,35
0.649,0.953,0.454,1.572,15,perspective-transform,0.51,gaussian-blur,0.451,0.02,2,0.425,36
0.656,0.97,0.5,1.513,15,perspective-transform,0.51,gaussian-blur,0.451,0.02,2,0.425,37
0.667,0.936,0.472,1.559,15,perspective-transform,0.51,gaussian-blur,0.451,0.02,2,0.425,38
0.688,0.894,0.508,1.435,15,perspective-transform,0.51,gaussian-blur,0.451,0.02,2,0.425,39
0.691,0.857,0.505,1.537,15,perspective-transform,0.51,gaussian-blur,0.451,0.02,2,0.425,40
0.692,0.879,0.49,1.573,15,perspective-transform,0.51,gaussian-blur,0.451,0.02,2,0.425,41
0.696,0.86,0.496,1.606,15,perspective-transform,0.51,gaussian-blur,0.451,0.02,2,0.425,42
0.708,0.818,0.496,1.572,15,perspective-transform,0.51,gaussian-blur,0.451,0.02,2,0.425,43
0.71,0.809,0.481,1.635,15,perspective-transform,0.51,gaussian-blur,0.451,0.02,2,0.425,44
0.724,0.773,0.496,1.592,15,perspective-transform,0.51,gaussian-blur,0.451,0.02,2,0.425,45
0.706,0.82,0.512,1.555,15,perspective-transform,0.51,gaussian-blur,0.451,0.02,2,0.425,46
0.739,0.735,0.501,1.691,15,perspective-transform,0.51,gaussian-blur,0.451,0.02,2,0.425,47
0.726,0.763,0.501,1.518,15,perspective-transform,0.51,gaussian-blur,0.451,0.02,2,0.425,48
0.731,0.761,0.491,1.645,15,perspective-transform,0.51,gaussian-blur,0.451,0.02,2,0.425,49
0.761,0.695,0.531,1.583,15,perspective-transform,0.51,gaussian-blur,0.451,0.02,2,0.425,50
0.749,0.694,0.517,1.615,15,perspective-transform,0.51,gaussian-blur,0.451,0.02,2,0.425,51
0.746,0.703,0.509,1.603,15,perspective-transform,0.51,gaussian-blur,0.451,0.02,2,0.425,52
0.771,0.633,0.523,1.695,15,perspective-transform,0.51,gaussian-blur,0.451,0.02,2,0.425,53
0.76,0.682,0.514,1.769,15,perspective-transform,0.51,gaussian-blur,0.451,0.02,2,0.425,54
0.779,0.615,0.521,1.634,15,perspective-transform,0.51,gaussian-blur,0.451,0.02,2,0.425,55
0.775,0.655,0.522,1.63,15,perspective-transform,0.51,gaussian-blur,0.451,0.02,2,0.425,56
0.784,0.602,0.516,1.706,15,perspective-transform,0.51,gaussian-blur,0.451,0.02,2,0.425,57
0.776,0.625,0.498,1.777,15,perspective-transform,0.51,gaussian-blur,0.451,0.02,2,0.425,58
0.779,0.597,0.481,1.704,15,perspective-transform,0.51,gaussian-blur,0.451,0.02,2,0.425,59
0.794,0.594,0.516,1.71,15,perspective-transform,0.51,gaussian-blur,0.451,0.02,2,0.425,60
0.113,2.296,0.141,2.247,15,perspective-transform,0.51,gaussian-blur,0.451,0.02,3,0.489,1
0.159,2.243,0.235,2.192,15,perspective-transform,0.51,gaussian-blur,0.451,0.02,3,0.489,2
0.203,2.149,0.283,2.08,15,perspective-transform,0.51,gaussian-blur,0.451,0.02,3,0.489,3
0.262,2.043,0.211,2.122,15,perspective-transform,0.51,gaussian-blur,0.451,0.02,3,0.489,4
0.289,1.953,0.27,2.001,15,perspective-transform,0.51,gaussian-blur,0.451,0.02,3,0.489,5
0.302,1.895,0.372,1.786,15,perspective-transform,0.51,gaussian-blur,0.451,0.02,3,0.489,6
0.328,1.836,0.365,1.773,15,perspective-transform,0.51,gaussian-blur,0.451,0.02,3,0.489,7
0.344,1.793,0.412,1.662,15,perspective-transform,0.51,gaussian-blur,0.451,0.02,3,0.489,8
0.357,1.732,0.411,1.665,15,perspective-transform,0.51,gaussian-blur,0.451,0.02,3,0.489,9
0.38,1.687,0.398,1.691,15,perspective-transform,0.51,gaussian-blur,0.451,0.02,3,0.489,10
0.405,1.641,0.395,1.645,15,perspective-transform,0.51,gaussian-blur,0.451,0.02,3,0.489,11
0.417,1.6,0.441,1.609,15,perspective-transform,0.51,gaussian-blur,0.451,0.02,3,0.489,12
0.422,1.572,0.429,1.608,15,perspective-transform,0.51,gaussian-blur,0.451,0.02,3,0.489,13
0.439,1.542,0.445,1.607,15,perspective-transform,0.51,gaussian-blur,0.451,0.02,3,0.489,14
0.467,1.485,0.417,1.609,15,perspective-transform,0.51,gaussian-blur,0.451,0.02,3,0.489,15
0.481,1.469,0.393,1.802,15,perspective-transform,0.51,gaussian-blur,0.451,0.02,3,0.489,16
0.487,1.441,0.43,1.652,15,perspective-transform,0.51,gaussian-blur,0.451,0.02,3,0.489,17
0.511,1.388,0.475,1.503,15,perspective-transform,0.51,gaussian-blur,0.451,0.02,3,0.489,18
0.514,1.362,0.487,1.452,15,perspective-transform,0.51,gaussian-blur,0.451,0.02,3,0.489,19
0.55,1.3,0.469,1.485,15,perspective-transform,0.51,gaussian-blur,0.451,0.02,3,0.489,20
0.523,1.347,0.471,1.468,15,perspective-transform,0.51,gaussian-blur,0.451,0.02,3,0.489,21
0.533,1.297,0.504,1.471,15,perspective-transform,0.51,gaussian-blur,0.451,0.02,3,0.489,22
0.541,1.264,0.491,1.459,15,perspective-transform,0.51,gaussian-blur,0.451,0.02,3,0.489,23
0.559,1.232,0.505,1.437,15,perspective-transform,0.51,gaussian-blur,0.451,0.02,3,0.489,24
0.564,1.209,0.494,1.485,15,perspective-transform,0.51,gaussian-blur,0.451,0.02,3,0.489,25
0.585,1.189,0.458,1.614,15,perspective-transform,0.51,gaussian-blur,0.451,0.02,3,0.489,26
0.577,1.189,0.498,1.459,15,perspective-transform,0.51,gaussian-blur,0.451,0.02,3,0.489,27
0.599,1.123,0.51,1.409,15,perspective-transform,0.51,gaussian-blur,0.451,0.02,3,0.489,28
0.613,1.096,0.505,1.461,15,perspective-transform,0.51,gaussian-blur,0.451,0.02,3,0.489,29
0.61,1.094,0.499,1.543,15,perspective-transform,0.51,gaussian-blur,0.451,0.02,3,0.489,30
0.604,1.075,0.508,1.391,15,perspective-transform,0.51,gaussian-blur,0.451,0.02,3,0.489,31
0.621,1.055,0.511,1.49,15,perspective-transform,0.51,gaussian-blur,0.451,0.02,3,0.489,32
0.642,0.977,0.477,1.613,15,perspective-transform,0.51,gaussian-blur,0.451,0.02,3,0.489,33
0.627,1.018,0.519,1.469,15,perspective-transform,0.51,gaussian-blur,0.451,0.02,3,0.489,34
0.641,0.989,0.494,1.523,15,perspective-transform,0.51,gaussian-blur,0.451,0.02,3,0.489,35
0.648,0.949,0.529,1.46,15,perspective-transform,0.51,gaussian-blur,0.451,0.02,3,0.489,36
0.663,0.937,0.52,1.443,15,perspective-transform,0.51,gaussian-blur,0.451,0.02,3,0.489,37
0.683,0.901,0.515,1.546,15,perspective-transform,0.51,gaussian-blur,0.451,0.02,3,0.489,38
0.676,0.897,0.52,1.507,15,perspective-transform,0.51,gaussian-blur,0.451,0.02,3,0.489,39
0.685,0.864,0.548,1.477,15,perspective-transform,0.51,gaussian-blur,0.451,0.02,3,0.489,40
0.691,0.844,0.533,1.487,15,perspective-transform,0.51,gaussian-blur,0.451,0.02,3,0.489,41
0.693,0.834,0.53,1.621,15,perspective-transform,0.51,gaussian-blur,0.451,0.02,3,0.489,42
0.705,0.831,0.53,1.489,15,perspective-transform,0.51,gaussian-blur,0.451,0.02,3,0.489,43
0.719,0.789,0.525,1.515,15,perspective-transform,0.51,gaussian-blur,0.451,0.02,3,0.489,44
0.725,0.774,0.554,1.469,15,perspective-transform,0.51,gaussian-blur,0.451,0.02,3,0.489,45
0.729,0.765,0.531,1.523,15,perspective-transform,0.51,gaussian-blur,0.451,0.02,3,0.489,46
0.728,0.748,0.549,1.466,15,perspective-transform,0.51,gaussian-blur,0.451,0.02,3,0.489,47
0.741,0.728,0.533,1.51,15,perspective-transform,0.51,gaussian-blur,0.451,0.02,3,0.489,48
0.733,0.738,0.527,1.62,15,perspective-transform,0.51,gaussian-blur,0.451,0.02,3,0.489,49
0.748,0.697,0.519,1.695,15,perspective-transform,0.51,gaussian-blur,0.451,0.02,3,0.489,50
0.767,0.647,0.549,1.564,15,perspective-transform,0.51,gaussian-blur,0.451,0.02,3,0.489,51
0.757,0.665,0.527,1.612,15,perspective-transform,0.51,gaussian-blur,0.451,0.02,3,0.489,52
0.766,0.657,0.541,1.494,15,perspective-transform,0.51,gaussian-blur,0.451,0.02,3,0.489,53
0.778,0.643,0.548,1.678,15,perspective-transform,0.51,gaussian-blur,0.451,0.02,3,0.489,54
0.771,0.621,0.542,1.661,15,perspective-transform,0.51,gaussian-blur,0.451,0.02,3,0.489,55
0.773,0.651,0.558,1.597,15,perspective-transform,0.51,gaussian-blur,0.451,0.02,3,0.489,56
0.793,0.57,0.532,1.784,15,perspective-transform,0.51,gaussian-blur,0.451,0.02,3,0.489,57
0.801,0.567,0.527,1.689,15,perspective-transform,0.51,gaussian-blur,0.451,0.02,3,0.489,58
0.796,0.588,0.532,1.862,15,perspective-transform,0.51,gaussian-blur,0.451,0.02,3,0.489,59
0.791,0.6,0.548,1.57,15,perspective-transform,0.51,gaussian-blur,0.451,0.02,3,0.489,60
0.121,2.3,0.154,2.245,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,1,0.415,1
0.165,2.227,0.225,2.086,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,1,0.415,2
0.207,2.133,0.284,1.996,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,1,0.415,3
0.238,2.057,0.272,1.93,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,1,0.415,4
0.267,2.01,0.324,1.872,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,1,0.415,5
0.295,1.94,0.329,1.85,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,1,0.415,6
0.31,1.882,0.331,1.838,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,1,0.415,7
0.325,1.863,0.33,1.829,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,1,0.415,8
0.35,1.813,0.3,1.966,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,1,0.415,9
0.352,1.789,0.342,1.838,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,1,0.415,10
0.367,1.753,0.32,1.94,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,1,0.415,11
0.381,1.734,0.345,1.77,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,1,0.415,12
0.399,1.686,0.364,1.742,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,1,0.415,13
0.391,1.675,0.397,1.678,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,1,0.415,14
0.41,1.643,0.397,1.67,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,1,0.415,15
0.419,1.597,0.41,1.654,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,1,0.415,16
0.431,1.591,0.395,1.663,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,1,0.415,17
0.452,1.565,0.419,1.621,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,1,0.415,18
0.464,1.508,0.412,1.626,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,1,0.415,19
0.456,1.511,0.416,1.654,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,1,0.415,20
0.466,1.484,0.414,1.653,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,1,0.415,21
0.476,1.471,0.383,1.71,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,1,0.415,22
0.49,1.423,0.4,1.667,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,1,0.415,23
0.496,1.404,0.423,1.621,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,1,0.415,24
0.513,1.368,0.42,1.632,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,1,0.415,25
0.513,1.372,0.438,1.621,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,1,0.415,26
0.535,1.314,0.43,1.634,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,1,0.415,27
0.527,1.318,0.431,1.617,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,1,0.415,28
0.544,1.292,0.425,1.657,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,1,0.415,29
0.551,1.272,0.408,1.796,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,1,0.415,30
0.559,1.25,0.411,1.713,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,1,0.415,31
0.565,1.243,0.445,1.653,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,1,0.415,32
0.565,1.244,0.438,1.715,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,1,0.415,33
0.574,1.205,0.409,1.772,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,1,0.415,34
0.6,1.158,0.417,1.733,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,1,0.415,35
0.598,1.158,0.444,1.725,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,1,0.415,36
0.592,1.135,0.432,1.725,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,1,0.415,37
0.616,1.1,0.452,1.717,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,1,0.415,38
0.605,1.112,0.451,1.695,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,1,0.415,39
0.612,1.094,0.423,1.823,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,1,0.415,40
0.626,1.068,0.432,1.748,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,1,0.415,41
0.626,1.052,0.443,1.765,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,1,0.415,42
0.628,1.055,0.43,1.695,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,1,0.415,43
0.63,1.056,0.438,1.819,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,1,0.415,44
0.635,1.043,0.441,1.823,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,1,0.415,45
0.648,1.004,0.436,1.771,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,1,0.415,46
0.649,1.0,0.461,1.776,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,1,0.415,47
0.647,0.987,0.449,1.741,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,1,0.415,48
0.666,0.964,0.438,1.711,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,1,0.415,49
0.662,0.958,0.442,1.877,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,1,0.415,50
0.675,0.93,0.448,1.819,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,1,0.415,51
0.677,0.941,0.439,1.728,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,1,0.415,52
0.679,0.91,0.446,1.801,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,1,0.415,53
0.682,0.89,0.458,1.792,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,1,0.415,54
0.673,0.915,0.454,1.704,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,1,0.415,55
0.689,0.886,0.447,1.816,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,1,0.415,56
0.694,0.868,0.461,1.739,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,1,0.415,57
0.699,0.852,0.464,1.754,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,1,0.415,58
0.703,0.847,0.457,1.889,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,1,0.415,59
0.689,0.856,0.462,1.934,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,1,0.415,60
0.116,2.309,0.231,2.235,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,2,0.461,1
0.175,2.23,0.156,2.243,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,2,0.461,2
0.206,2.15,0.254,2.012,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,2,0.461,3
0.246,2.056,0.315,1.976,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,2,0.461,4
0.28,2.011,0.337,1.889,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,2,0.461,5
0.293,1.952,0.299,1.954,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,2,0.461,6
0.311,1.894,0.354,1.791,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,2,0.461,7
0.323,1.876,0.359,1.731,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,2,0.461,8
0.331,1.842,0.392,1.685,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,2,0.461,9
0.349,1.804,0.389,1.714,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,2,0.461,10
0.353,1.772,0.415,1.645,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,2,0.461,11
0.375,1.75,0.416,1.644,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,2,0.461,12
0.368,1.725,0.371,1.743,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,2,0.461,13
0.39,1.698,0.424,1.61,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,2,0.461,14
0.414,1.622,0.421,1.623,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,2,0.461,15
0.41,1.622,0.41,1.644,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,2,0.461,16
0.428,1.604,0.435,1.59,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,2,0.461,17
0.434,1.566,0.435,1.601,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,2,0.461,18
0.431,1.555,0.458,1.567,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,2,0.461,19
0.451,1.525,0.408,1.616,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,2,0.461,20
0.454,1.511,0.454,1.53,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,2,0.461,21
0.478,1.469,0.441,1.561,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,2,0.461,22
0.493,1.43,0.466,1.548,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,2,0.461,23
0.485,1.443,0.458,1.536,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,2,0.461,24
0.491,1.392,0.459,1.525,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,2,0.461,25
0.508,1.382,0.42,1.667,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,2,0.461,26
0.508,1.382,0.452,1.565,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,2,0.461,27
0.52,1.346,0.461,1.53,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,2,0.461,28
0.531,1.314,0.47,1.556,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,2,0.461,29
0.536,1.309,0.475,1.566,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,2,0.461,30
0.548,1.286,0.448,1.57,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,2,0.461,31
0.555,1.262,0.446,1.549,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,2,0.461,32
0.563,1.245,0.468,1.562,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,2,0.461,33
0.567,1.233,0.464,1.531,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,2,0.461,34
0.583,1.183,0.476,1.575,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,2,0.461,35
0.574,1.21,0.484,1.495,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,2,0.461,36
0.6,1.15,0.447,1.571,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,2,0.461,37
0.591,1.155,0.48,1.558,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,2,0.461,38
0.59,1.14,0.447,1.553,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,2,0.461,39
0.597,1.132,0.469,1.579,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,2,0.461,40
0.633,1.069,0.463,1.533,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,2,0.461,41
0.625,1.082,0.472,1.585,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,2,0.461,42
0.625,1.076,0.444,1.721,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,2,0.461,43
0.627,1.057,0.465,1.561,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,2,0.461,44
0.641,1.026,0.465,1.582,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,2,0.461,45
0.649,1.003,0.478,1.578,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,2,0.461,46
0.649,1.01,0.467,1.641,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,2,0.461,47
0.625,1.012,0.477,1.664,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,2,0.461,48
0.67,0.968,0.472,1.646,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,2,0.461,49
0.656,0.976,0.481,1.597,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,2,0.461,50
0.67,0.943,0.48,1.613,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,2,0.461,51
0.664,0.95,0.456,1.625,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,2,0.461,52
0.674,0.939,0.476,1.683,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,2,0.461,53
0.685,0.904,0.475,1.638,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,2,0.461,54
0.689,0.915,0.452,1.834,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,2,0.461,55
0.676,0.925,0.476,1.667,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,2,0.461,56
0.689,0.891,0.448,1.645,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,2,0.461,57
0.702,0.86,0.465,1.684,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,2,0.461,58
0.692,0.864,0.49,1.644,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,2,0.461,59
0.694,0.858,0.457,1.78,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,2,0.461,60
0.12,2.302,0.119,2.266,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,3,0.432,1
0.162,2.239,0.208,2.111,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,3,0.432,2
0.209,2.143,0.244,2.053,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,3,0.432,3
0.23,2.084,0.29,1.927,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,3,0.432,4
0.263,2.014,0.313,1.886,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,3,0.432,5
0.284,1.952,0.35,1.838,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,3,0.432,6
0.313,1.935,0.335,1.827,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,3,0.432,7
0.313,1.885,0.334,1.908,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,3,0.432,8
0.326,1.851,0.371,1.767,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,3,0.432,9
0.342,1.806,0.359,1.781,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,3,0.432,10
0.349,1.794,0.374,1.712,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,3,0.432,11
0.357,1.764,0.368,1.754,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,3,0.432,12
0.367,1.738,0.385,1.661,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,3,0.432,13
0.393,1.692,0.411,1.658,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,3,0.432,14
0.397,1.659,0.404,1.642,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,3,0.432,15
0.413,1.637,0.392,1.698,16,additive-gaussian-noise,0.98,emboss,0.481,0.689,3,0.432,16
