acc,loss,val_acc,val_loss,trial_no,aug1_type,aug1_magnitude,aug2_type,aug2_magnitude,portion,sample_no,mean_late_val_acc
0.1416692331543437,7.334633013193961,0.177,2.484747438430786,1,dropout,0.8442657485810175,invert,0.8472517387841256,0.6235636967859725,1,0.10200000000000001
0.17031105639184113,6.232012911433252,0.161,2.270624441146851,1,dropout,0.8442657485810175,invert,0.8472517387841256,0.6235636967859725,1,0.10200000000000001
0.17092700957939888,6.257655445597596,0.197,2.1035541648864746,1,dropout,0.8442657485810175,invert,0.8472517387841256,0.6235636967859725,1,0.10200000000000001
0.18232214353086032,6.113525000725814,0.192,2.155948301315308,1,dropout,0.8442657485810175,invert,0.8472517387841256,0.6235636967859725,1,0.10200000000000001
0.19433323073871767,5.928223866185739,0.186,2.103573148727417,1,dropout,0.8442657485810175,invert,0.8472517387841256,0.6235636967859725,1,0.10200000000000001
0.1900215583615645,6.076606621256159,0.189,2.055979528427124,1,dropout,0.8442657485810175,invert,0.8472517387841256,0.6235636967859725,1,0.10200000000000001
0.198336926457843,5.830248009435279,0.196,2.084191156387329,1,dropout,0.8442657485810175,invert,0.8472517387841256,0.6235636967859725,1,0.10200000000000001
0.19587311370761204,6.1999395884181085,0.241,2.0015627689361573,1,dropout,0.8442657485810175,invert,0.8472517387841256,0.6235636967859725,1,0.10200000000000001
0.20788420081450676,5.95145633758895,0.237,2.125273139953613,1,dropout,0.8442657485810175,invert,0.8472517387841256,0.6235636967859725,1,0.10200000000000001
0.20326455195830498,6.229708489616871,0.223,2.015912494659424,1,dropout,0.8442657485810175,invert,0.8472517387841256,0.6235636967859725,1,0.10200000000000001
0.21065599015851663,6.012237611094511,0.22,1.9844808025360108,1,dropout,0.8442657485810175,invert,0.8472517387841256,0.6235636967859725,1,0.10200000000000001
0.23529411766082645,6.085593898222195,0.279,1.9025363206863404,1,dropout,0.8442657485810175,invert,0.8472517387841256,0.6235636967859725,1,0.10200000000000001
