INFO:root:run_bayesianopt ran with args: (), and kwargs: {'dataset_name': 'cifar10', 'model_name': 'basiccnn', 'num_classes': 10, 'train_set_size': 2000, 'opt_iterations': 10000, 'opt_samples': 3, 'opt_initial_points': 10, 'child_epochs': 50, 'child_first_train_epochs': 0, 'child_batch_size': 64, 'opt_last_n_epochs': 5}
INFO:root:1, 0.4822222225930956, ['dropout', 0.8442657485810175, 'invert', 0.8472517387841256, 'dropout', 0.38438170729269994, 0.29753460654447234]
INFO:root:2, 0.46677777780426877, ['crop', 0.27265629458011326, 'emboss', 0.8121687287754934, 'emboss', 0.39278479610082984, 0.8360787635373778]
INFO:root:3, 0.4774444442325168, ['translate-y', 0.6481718720511973, 'translate-y', 0.9571551589530466, 'rotate', 0.8700872583584366, 0.4736080452737106]
INFO:root:4, 0.4572222222752042, ['brighten', 0.5204774795512049, 'coarse-dropout', 0.7206326547259169, 'dropout', 0.5373732294490108, 0.7586156243223574]
INFO:root:5, 0.47466666666666674, ['gaussian-blur', 0.47360041934665753, 'rotate', 0.7369181771289582, 'shear', 0.13521817340545209, 0.32414100779321414]
INFO:root:6, 0.48711111137602064, ['rotate', 0.2223213882515877, 'sharpen', 0.9025984755294049, 'emboss', 0.6130634578841325, 0.9023485831739845]
INFO:root:7, 0.4866666665077209, ['gaussian-blur', 0.969809067746749, 'coarse-dropout', 0.17090958513604518, 'translate-y', 0.7506861412184564, 0.6078306687154679]
INFO:root:8, 0.44044444460339016, ['translate-y', 0.03842542647273473, 'coarse-dropout', 0.9589492686245206, 'coarse-dropout', 0.635058873603564, 0.9952995676778879]
INFO:root:9, 0.48644444425900774, ['dropout', 0.4143685882263689, 'emboss', 0.6235101011318683, 'translate-y', 0.6747523222590208, 0.31720174206929613]
INFO:root:10, 0.4277777779102325, ['brighten', 0.9495710534507423, 'coarse-dropout', 0.013571635612109837, 'dropout', 0.6736596308357895, 0.971945002499666]
INFO:root:11, 0.4102222223016951, ['coarse-dropout', 0.5302236912247696, 'coarse-dropout', 0.8553165164178642, 'dropout', 0.5284176048596472, 0.8994466782259227]
INFO:root:12, 0.3853333331478967, ['translate-y', 0.021477766965089854, 'coarse-dropout', 0.9949019791664596, 'dropout', 0.7502653181533687, 0.9853794709192188]
INFO:root:13, 0.48533333333333334, ['fog', 0.37891601046928525, 'coarse-dropout', 0.9533775112214365, 'dropout', 0.5923353139562374, 0.9987728959681573]
INFO:root:14, 0.3981111111508476, ['shear', 0.1036878585410698, 'coarse-dropout', 0.664326784665985, 'dropout', 0.004540623731874694, 0.9588991958195758]
INFO:root:15, 0.43411111127005686, ['rotate', 0.15188311352254172, 'coarse-dropout', 0.8878292819226435, 'gaussian-blur', 0.10741274703744366, 0.9894777030534107]
INFO:root:16, 0.43166666653421193, ['additive-gaussian-noise', 0.04801228268902037, 'coarse-dropout', 0.888911389541484, 'shear', 0.6250531629694541, 0.9564318446578748]
INFO:root:17, 0.48544444431198963, ['brighten', 0.02765230700165012, 'coarse-dropout', 0.966106184852199, 'fog', 0.6332222237448032, 0.930739892285805]
INFO:root:18, 0.4648888888623979, ['additive-gaussian-noise', 0.9465510533456228, 'coarse-dropout', 0.8977364736021074, 'dropout', 0.959446765007602, 0.9752124258941629]
INFO:root:19, 0.4115555555820465, ['clouds', 0.008322666219006571, 'invert', 0.9803350285405131, 'dropout', 0.025189135062425046, 0.9943209124886202]
INFO:root:20, 0.4483333333068424, ['dropout', 0.08493409024948097, 'emboss', 0.7736475977133304, 'dropout', 0.8772519929890081, 0.9869821874741576]
INFO:root:21, 0.492444444153044, ['translate-y', 0.1575671418257988, 'sharpen', 0.9115961450013058, 'dropout', 0.09509301848068455, 0.9744784867555126]
INFO:root:22, 0.4513333332538605, ['crop', 0.07529389531290921, 'gaussian-blur', 0.9225201201405827, 'dropout', 0.325016032730479, 0.9449645554479221]
INFO:root:23, 0.4961111110316383, ['invert', 0.032103074681330564, 'gamma-contrast', 0.8737378421157259, 'dropout', 0.15403223932595692, 0.987172863169773]
INFO:root:24, 0.42000000007947286, ['brighten', 0.0021327760046780946, 'rotate', 0.4991949869715424, 'dropout', 0.041579154629347366, 0.9898809598021467]
INFO:root:25, 0.49255555542310087, ['crop', 0.023316005375872976, 'invert', 0.6590619015455259, 'clouds', 0.3914553114722312, 0.9842681093469611]
INFO:root:26, 0.47888888875643415, ['emboss', 0.01682163123800551, 'coarse-dropout', 0.39534560158505916, 'crop', 0.005845243362775366, 0.8052676499247983]
INFO:root:27, 0.5084444442325168, ['dropout', 0.01191749881779192, 'coarse-dropout', 0.4120366528308368, 'fog', 0.7356141659940801, 0.9882702678575996]
INFO:root:28, 0.5287777779367236, ['gamma-contrast', 0.0018122528490852612, 'translate-y', 0.9641592983566589, 'dropout', 0.038386026288713244, 0.9177040235244374]
INFO:root:29, 0.451888888835907, ['emboss', 0.3910412758695172, 'coarse-dropout', 0.6933566648350752, 'dropout', 0.009471568525644682, 0.9669262086962385]
INFO:root:30, 0.43066666648123, ['dropout', 0.5994438977649188, 'coarse-dropout', 0.9945726562750765, 'dropout', 0.05383301067006398, 0.9513000906323229]
INFO:root:31, 0.44688888878292504, ['invert', 0.07762450939087774, 'coarse-dropout', 0.9864639658618959, 'dropout', 0.2667438554032551, 0.0020752744855244702]
INFO:root:32, 0.5051111114025115, ['emboss', 0.018555534341640482, 'emboss', 0.9910280405409255, 'clouds', 0.058316954668047885, 0.9437957361687673]
INFO:root:33, 0.4584444445504083, ['dropout', 0.0019829471999198716, 'shear', 0.41987194735584377, 'dropout', 0.038317886787231366, 0.9772676261321501]
INFO:root:34, 0.48600000013245476, ['gaussian-blur', 0.5527558959302934, 'additive-gaussian-noise', 0.9957758785372189, 'dropout', 0.6653782228449111, 0.991163429694341]
