acc,loss,val_acc,val_loss,trial_no,aug1_type,aug1_magnitude,aug2_type,aug2_magnitude,portion,sample_no,mean_late_val_acc
0.12384473195945636,8.353036850819379,0.183,2.9581509914398194,1,dropout,0.8442657485810175,invert,0.8472517387841256,0.6235636967859725,1,0.36439999999999995
0.1565003080531101,6.705873175895442,0.208,2.4310180625915527,1,dropout,0.8442657485810175,invert,0.8472517387841256,0.6235636967859725,1,0.36439999999999995
0.15896487989803193,6.425509916729789,0.233,2.279504430770874,1,dropout,0.8442657485810175,invert,0.8472517387841256,0.6235636967859725,1,0.36439999999999995
0.18853974131177548,6.567868383446374,0.242,2.142586421966553,1,dropout,0.8442657485810175,invert,0.8472517387841256,0.6235636967859725,1,0.36439999999999995
0.20948860136699105,5.938297733288081,0.239,2.0937775888442993,1,dropout,0.8442657485810175,invert,0.8472517387841256,0.6235636967859725,1,0.36439999999999995
0.20579174373044104,5.989259050866372,0.23,2.1043777980804443,1,dropout,0.8442657485810175,invert,0.8472517387841256,0.6235636967859725,1,0.36439999999999995
0.19716574247520202,6.367578514108523,0.227,2.10278639793396,1,dropout,0.8442657485810175,invert,0.8472517387841256,0.6235636967859725,1,0.36439999999999995
0.23906346268662684,5.880238146085616,0.232,2.0126347332000734,1,dropout,0.8442657485810175,invert,0.8472517387841256,0.6235636967859725,1,0.36439999999999995
0.23721503378686828,5.9283329466574735,0.278,2.042156937599182,1,dropout,0.8442657485810175,invert,0.8472517387841256,0.6235636967859725,1,0.36439999999999995
0.24830560669881357,6.005465781622585,0.272,1.9982594566345215,1,dropout,0.8442657485810175,invert,0.8472517387841256,0.6235636967859725,1,0.36439999999999995
0.25569932222439784,5.897350952938171,0.274,2.0561911172866822,1,dropout,0.8442657485810175,invert,0.8472517387841256,0.6235636967859725,1,0.36439999999999995
0.24152803446727994,5.9073971438687005,0.252,2.0011832904815674,1,dropout,0.8442657485810175,invert,0.8472517387841256,0.6235636967859725,1,0.36439999999999995
0.24645717802858616,6.070897355611429,0.285,1.9764350051879882,1,dropout,0.8442657485810175,invert,0.8472517387841256,0.6235636967859725,1,0.36439999999999995
0.24892174980923928,6.099397963384604,0.297,1.9366570053100587,1,dropout,0.8442657485810175,invert,0.8472517387841256,0.6235636967859725,1,0.36439999999999995
0.24768946393727523,6.377820096629972,0.296,1.9333714847564698,1,dropout,0.8442657485810175,invert,0.8472517387841256,0.6235636967859725,1,0.36439999999999995
0.25261860748021897,5.9431689027937855,0.29,1.9427911529541015,1,dropout,0.8442657485810175,invert,0.8472517387841256,0.6235636967859725,1,0.36439999999999995
0.26001232295071575,6.059597178439777,0.303,1.8888551826477051,1,dropout,0.8442657485810175,invert,0.8472517387841256,0.6235636967859725,1,0.36439999999999995
0.28342575473838283,5.973235066555491,0.314,1.8705648641586303,1,dropout,0.8442657485810175,invert,0.8472517387841256,0.6235636967859725,1,0.36439999999999995
0.27233518166117515,6.208995401014609,0.284,2.015004749298096,1,dropout,0.8442657485810175,invert,0.8472517387841256,0.6235636967859725,1,0.36439999999999995
0.27048675297258523,5.840404677670162,0.316,1.889792860031128,1,dropout,0.8442657485810175,invert,0.8472517387841256,0.6235636967859725,1,0.36439999999999995
0.27541589657979765,6.083245380528533,0.344,1.8249548883438111,1,dropout,0.8442657485810175,invert,0.8472517387841256,0.6235636967859725,1,0.36439999999999995
0.27972889690214076,6.126683079748336,0.326,1.8510546445846559,1,dropout,0.8442657485810175,invert,0.8472517387841256,0.6235636967859725,1,0.36439999999999995
0.29636475658681166,5.833133304111765,0.352,1.7816716089248656,1,dropout,0.8442657485810175,invert,0.8472517387841256,0.6235636967859725,1,0.36439999999999995
0.29513247067812265,5.9391764146049155,0.336,1.8701721181869506,1,dropout,0.8442657485810175,invert,0.8472517387841256,0.6235636967859725,1,0.36439999999999995
0.30560690076426084,5.745835743784831,0.315,1.8237259559631347,1,dropout,0.8442657485810175,invert,0.8472517387841256,0.6235636967859725,1,0.36439999999999995
0.3006777571386859,6.082460336749817,0.348,1.802856731414795,1,dropout,0.8442657485810175,invert,0.8472517387841256,0.6235636967859725,1,0.36439999999999995
0.3130006160878577,5.650916772643798,0.307,1.8584093427658082,1,dropout,0.8442657485810175,invert,0.8472517387841256,0.6235636967859725,1,0.36439999999999995
0.312384473014157,6.009314161572131,0.349,1.829344557762146,1,dropout,0.8442657485810175,invert,0.8472517387841256,0.6235636967859725,1,0.36439999999999995
0.3154651878868733,5.656474892033961,0.343,1.844432964324951,1,dropout,0.8442657485810175,invert,0.8472517387841256,0.6235636967859725,1,0.36439999999999995
0.3086876156186147,5.810029618033493,0.345,1.8312282342910766,1,dropout,0.8442657485810175,invert,0.8472517387841256,0.6235636967859725,1,0.36439999999999995
0.33641404798569974,5.806436394734362,0.333,1.9091240577697755,1,dropout,0.8442657485810175,invert,0.8472517387841256,0.6235636967859725,1,0.36439999999999995
0.31361675890448354,5.653777997874215,0.361,1.7771053075790406,1,dropout,0.8442657485810175,invert,0.8472517387841256,0.6235636967859725,1,0.36439999999999995
0.3382624769405458,5.767815720939518,0.337,1.9061934776306153,1,dropout,0.8442657485810175,invert,0.8472517387841256,0.6235636967859725,1,0.36439999999999995
0.3308687613690553,5.6732652456174275,0.362,1.8890393257141114,1,dropout,0.8442657485810175,invert,0.8472517387841256,0.6235636967859725,1,0.36439999999999995
0.34319162027232086,5.937012707974098,0.347,1.806732027053833,1,dropout,0.8442657485810175,invert,0.8472517387841256,0.6235636967859725,1,0.36439999999999995
0.35551447945102377,5.825466818524523,0.32,1.9128932800292968,1,dropout,0.8442657485810175,invert,0.8472517387841256,0.6235636967859725,1,0.36439999999999995
0.3727664819155956,5.55334888764979,0.36,2.018219362258911,1,dropout,0.8442657485810175,invert,0.8472517387841256,0.6235636967859725,1,0.36439999999999995
0.35674676506591296,5.730541534212292,0.402,1.7143357353210449,1,dropout,0.8442657485810175,invert,0.8472517387841256,0.6235636967859725,1,0.36439999999999995
0.37030191013494246,5.724948803143081,0.373,1.8564010581970214,1,dropout,0.8442657485810175,invert,0.8472517387841256,0.6235636967859725,1,0.36439999999999995
0.37338262486075885,5.856001787544105,0.367,1.8527955894470214,1,dropout,0.8442657485810175,invert,0.8472517387841256,0.6235636967859725,1,0.36439999999999995
0.15436696006425266,7.3954290472016435,0.173,2.463811763763428,2,sharpen,0.29753460654447234,crop,0.27265629458011326,0.47766511732135,1,0.3518
0.17874069059912062,6.231466031833202,0.163,2.5031225471496583,2,sharpen,0.29753460654447234,crop,0.27265629458011326,0.47766511732135,1,0.3518
0.18618821937366362,6.39283604805907,0.181,2.3737105007171633,2,sharpen,0.29753460654447234,crop,0.27265629458011326,0.47766511732135,1,0.3518
0.2071767095463778,6.05262483449586,0.151,2.421177448272705,2,sharpen,0.29753460654447234,crop,0.27265629458011326,0.47766511732135,1,0.3518
0.2010832769227496,6.406322001765205,0.159,2.4359431648254395,2,sharpen,0.29753460654447234,crop,0.27265629458011326,0.47766511732135,1,0.3518
0.1922816519972918,6.581544696760081,0.177,2.689685405731201,2,sharpen,0.29753460654447234,crop,0.27265629458011326,0.47766511732135,1,0.3518
0.21733243061266158,6.157324096037878,0.184,2.2615213050842287,2,sharpen,0.29753460654447234,crop,0.27265629458011326,0.47766511732135,1,0.3518
0.23290453622207177,6.098414744084642,0.188,2.231099160194397,2,sharpen,0.29753460654447234,crop,0.27265629458011326,0.47766511732135,1,0.3518
0.21800947868307458,6.146785792581278,0.256,2.1044837970733643,2,sharpen,0.29753460654447234,crop,0.27265629458011326,0.47766511732135,1,0.3518
0.22613405551794177,6.343534871138829,0.266,2.036505828857422,2,sharpen,0.29753460654447234,crop,0.27265629458011326,0.47766511732135,1,0.3518
0.24441435343927037,6.12175925260633,0.268,2.005728310585022,2,sharpen,0.29753460654447234,crop,0.27265629458011326,0.47766511732135,1,0.3518
0.2660798916723087,5.897585864234955,0.26,2.065265215873718,2,sharpen,0.29753460654447234,crop,0.27265629458011326,0.47766511732135,1,0.3518
0.24779959379133537,6.216561084997839,0.24,2.147294334411621,2,sharpen,0.29753460654447234,crop,0.27265629458011326,0.47766511732135,1,0.3518
0.2599864590587693,5.90134401908983,0.287,1.939722749710083,2,sharpen,0.29753460654447234,crop,0.27265629458011326,0.47766511732135,1,0.3518
0.2884224780060265,5.876529703288766,0.227,2.275701681137085,2,sharpen,0.29753460654447234,crop,0.27265629458011326,0.47766511732135,1,0.3518
0.28029790115098174,6.233160382359917,0.242,2.0459058132171632,2,sharpen,0.29753460654447234,crop,0.27265629458011326,0.47766511732135,1,0.3518
0.2796208531007463,5.869161573227951,0.303,1.9452802677154541,2,sharpen,0.29753460654447234,crop,0.27265629458011326,0.47766511732135,1,0.3518
0.2911306702977673,5.83539726157889,0.261,2.1655482273101807,2,sharpen,0.29753460654447234,crop,0.27265629458011326,0.47766511732135,1,0.3518
0.28232904544293114,5.996356419315997,0.261,2.069633943557739,2,sharpen,0.29753460654447234,crop,0.27265629458011326,0.47766511732135,1,0.3518
0.3080568720580923,5.761161631478921,0.268,2.2933177604675294,2,sharpen,0.29753460654447234,crop,0.27265629458011326,0.47766511732135,1,0.3518
0.3202437373255263,5.749589386870914,0.318,1.9117387084960937,2,sharpen,0.29753460654447234,crop,0.27265629458011326,0.47766511732135,1,0.3518
0.31415030469180927,5.89226217792901,0.327,1.9429708995819093,2,sharpen,0.29753460654447234,crop,0.27265629458011326,0.47766511732135,1,0.3518
0.30602572790738614,5.98242146708954,0.349,1.7964481678009032,2,sharpen,0.29753460654447234,crop,0.27265629458011326,0.47766511732135,1,0.3518
0.3283683141704823,5.896918558315724,0.306,2.0995539436340334,2,sharpen,0.29753460654447234,crop,0.27265629458011326,0.47766511732135,1,0.3518
0.34326337170947946,5.871050427229564,0.282,2.116283407211304,2,sharpen,0.29753460654447234,crop,0.27265629458011326,0.47766511732135,1,0.3518
0.35138794855443545,5.547069927608152,0.297,2.1916760988235473,2,sharpen,0.29753460654447234,crop,0.27265629458011326,0.47766511732135,1,0.3518
0.3500338524236983,5.691594421177517,0.263,2.433738903045654,2,sharpen,0.29753460654447234,crop,0.27265629458011326,0.47766511732135,1,0.3518
0.35138794855443545,5.588764623281676,0.291,2.121709951400757,2,sharpen,0.29753460654447234,crop,0.27265629458011326,0.47766511732135,1,0.3518
0.36154366960054163,5.552224019127435,0.309,2.15535936164856,2,sharpen,0.29753460654447234,crop,0.27265629458011326,0.47766511732135,1,0.3518
0.3642518618922824,5.485449204351261,0.306,2.110678031921387,2,sharpen,0.29753460654447234,crop,0.27265629458011326,0.47766511732135,1,0.3518
0.3771157752402182,5.841379406166464,0.375,1.8327929248809816,2,sharpen,0.29753460654447234,crop,0.27265629458011326,0.47766511732135,1,0.3518
0.38320920786384643,5.297337170137936,0.313,2.364258333206177,2,sharpen,0.29753460654447234,crop,0.27265629458011326,0.47766511732135,1,0.3518
0.3805010155821944,5.764747356190097,0.271,3.0905797176361083,2,sharpen,0.29753460654447234,crop,0.27265629458011326,0.47766511732135,1,0.3518
0.38320920786384643,5.794699617875292,0.382,1.81247686958313,2,sharpen,0.29753460654447234,crop,0.27265629458011326,0.47766511732135,1,0.3518
0.3791469194413684,5.856507032726291,0.381,2.0061774425506593,2,sharpen,0.29753460654447234,crop,0.27265629458011326,0.47766511732135,1,0.3518
0.393364928990663,5.682204469120333,0.37,1.855300172805786,2,sharpen,0.29753460654447234,crop,0.27265629458011326,0.47766511732135,1,0.3518
0.3987813134934342,5.645154255019222,0.25,2.7749086418151854,2,sharpen,0.29753460654447234,crop,0.27265629458011326,0.47766511732135,1,0.3518
0.4035206499762364,5.680835983441662,0.39,1.8242998390197753,2,sharpen,0.29753460654447234,crop,0.27265629458011326,0.47766511732135,1,0.3518
0.4136763710425202,5.878700615670444,0.378,2.0307880067825317,2,sharpen,0.29753460654447234,crop,0.27265629458011326,0.47766511732135,1,0.3518
0.4177386594549094,5.683147467223873,0.371,2.010533634185791,2,sharpen,0.29753460654447234,crop,0.27265629458011326,0.47766511732135,1,0.3518
