acc,loss,val_acc,val_loss,trial_no,aug1_type,aug1_magnitude,aug2_type,aug2_magnitude,portion,sample_no,mean_late_val_acc
0.08995687000531513,2.3174226673311904,0.095,2.3027311210632324,1,dropout,0.8442657485810175,invert,0.8472517387841256,0.6235636967859725,1,0.4046666666666667
0.09919901407029404,2.306301478610976,0.122,2.29965207862854,1,dropout,0.8442657485810175,invert,0.8472517387841256,0.6235636967859725,1,0.4046666666666667
0.1226124459864986,2.2983648890121,0.159,2.2983440437316895,1,dropout,0.8442657485810175,invert,0.8472517387841256,0.6235636967859725,1,0.4046666666666667
0.11768330257209231,2.2978936832625414,0.155,2.2928382720947265,1,dropout,0.8442657485810175,invert,0.8472517387841256,0.6235636967859725,1,0.4046666666666667
0.13000616147535787,2.290782368043581,0.2,2.2867557106018066,1,dropout,0.8442657485810175,invert,0.8472517387841256,0.6235636967859725,1,0.4046666666666667
0.14356130626894997,2.283796650938832,0.211,2.275326389312744,1,dropout,0.8442657485810175,invert,0.8472517387841256,0.6235636967859725,1,0.4046666666666667
0.14664202099476636,2.273371193633723,0.212,2.2590716514587403,1,dropout,0.8442657485810175,invert,0.8472517387841256,0.6235636967859725,1,0.4046666666666667
0.16389402345933815,2.253215942864644,0.262,2.230484624862671,1,dropout,0.8442657485810175,invert,0.8472517387841256,0.6235636967859725,1,0.4046666666666667
0.18977202700929588,2.22127776313401,0.232,2.1785416736602783,1,dropout,0.8442657485810175,invert,0.8472517387841256,0.6235636967859725,1,0.4046666666666667
0.20209488591256144,2.188717100110527,0.258,2.1171727504730224,1,dropout,0.8442657485810175,invert,0.8472517387841256,0.6235636967859725,1,0.4046666666666667
0.22242760329575575,2.1599822445409353,0.297,2.0761863498687743,1,dropout,0.8442657485810175,invert,0.8472517387841256,0.6235636967859725,1,0.4046666666666667
0.23351817616179485,2.119728518722238,0.324,2.009734161376953,1,dropout,0.8442657485810175,invert,0.8472517387841256,0.6235636967859725,1,0.4046666666666667
0.2483056069237541,2.0710573523997966,0.292,1.9947271537780762,1,dropout,0.8442657485810175,invert,0.8472517387841256,0.6235636967859725,1,0.4046666666666667
0.27788046808501343,2.0192542463192145,0.307,1.9516976146697997,1,dropout,0.8442657485810175,invert,0.8472517387841256,0.6235636967859725,1,0.4046666666666667
0.2760320393321548,1.9902956720788172,0.347,1.8933294849395752,1,dropout,0.8442657485810175,invert,0.8472517387841256,0.6235636967859725,1,0.4046666666666667
0.29328404186099527,1.95543390369239,0.354,1.8652796545028687,1,dropout,0.8442657485810175,invert,0.8472517387841256,0.6235636967859725,1,0.4046666666666667
0.31792975952062646,1.903349075211615,0.355,1.8479021129608155,1,dropout,0.8442657485810175,invert,0.8472517387841256,0.6235636967859725,1,0.4046666666666667
0.30252618597417574,1.8964237416884961,0.362,1.8344316511154175,1,dropout,0.8442657485810175,invert,0.8472517387841256,0.6235636967859725,1,0.4046666666666667
0.30868761557270846,1.8766466560587058,0.378,1.8136498947143556,1,dropout,0.8442657485810175,invert,0.8472517387841256,0.6235636967859725,1,0.4046666666666667
0.33641404800406227,1.8520312709567435,0.329,1.8512675008773805,1,dropout,0.8442657485810175,invert,0.8472517387841256,0.6235636967859725,1,0.4046666666666667
0.3456561923284113,1.8378341073837092,0.331,1.8744155550003052,1,dropout,0.8442657485810175,invert,0.8472517387841256,0.6235636967859725,1,0.4046666666666667
0.34319162027232086,1.8032451996594685,0.329,1.8739355669021607,1,dropout,0.8442657485810175,invert,0.8472517387841256,0.6235636967859725,1,0.4046666666666667
0.36352433746270907,1.7936340779047724,0.367,1.7709593801498413,1,dropout,0.8442657485810175,invert,0.8472517387841256,0.6235636967859725,1,0.4046666666666667
0.3709180528046684,1.7628579721433177,0.386,1.7581923847198486,1,dropout,0.8442657485810175,invert,0.8472517387841256,0.6235636967859725,1,0.4046666666666667
0.3684534812810901,1.7441583146890298,0.343,1.8083889856338502,1,dropout,0.8442657485810175,invert,0.8472517387841256,0.6235636967859725,1,0.4046666666666667
0.39494762779457365,1.736710877309812,0.369,1.8138174333572388,1,dropout,0.8442657485810175,invert,0.8472517387841256,0.6235636967859725,1,0.4046666666666667
0.39802834252039004,1.7217718309924255,0.401,1.7164703636169434,1,dropout,0.8442657485810175,invert,0.8472517387841256,0.6235636967859725,1,0.4046666666666667
0.3795440541654917,1.7068907169376122,0.398,1.7403093585968017,1,dropout,0.8442657485810175,invert,0.8472517387841256,0.6235636967859725,1,0.4046666666666667
0.40234134298963303,1.674151548543097,0.402,1.7190290813446045,1,dropout,0.8442657485810175,invert,0.8472517387841256,0.6235636967859725,1,0.4046666666666667
0.3998767715027798,1.6665679730534626,0.411,1.7078079204559327,1,dropout,0.8442657485810175,invert,0.8472517387841256,0.6235636967859725,1,0.4046666666666667
0.11780636427203948,2.3084109806094366,0.107,2.2931686820983885,2,sharpen,0.29753460654447234,crop,0.27265629458011326,0.47766511732135,1,0.395
0.13067027759979769,2.294775392045503,0.182,2.279108848571777,2,sharpen,0.29753460654447234,crop,0.27265629458011326,0.47766511732135,1,0.395
0.15301286393351546,2.2679743960489676,0.19,2.240263988494873,2,sharpen,0.29753460654447234,crop,0.27265629458011326,0.47766511732135,1,0.395
0.1956668923594456,2.2145697629847234,0.224,2.16955615234375,2,sharpen,0.29753460654447234,crop,0.27265629458011326,0.47766511732135,1,0.395
0.22071767097481537,2.1387532911513736,0.219,2.0984332695007324,2,sharpen,0.29753460654447234,crop,0.27265629458011326,0.47766511732135,1,0.395
0.24847664184157076,2.0652226875501465,0.259,2.0278973617553713,2,sharpen,0.29753460654447234,crop,0.27265629458011326,0.47766511732135,1,0.395
0.26337169940074556,2.0367912014513783,0.212,2.064757371902466,2,sharpen,0.29753460654447234,crop,0.27265629458011326,0.47766511732135,1,0.395
0.26811103589363655,1.9759490084793412,0.281,1.9454933586120606,2,sharpen,0.29753460654447234,crop,0.27265629458011326,0.47766511732135,1,0.395
0.27826675694983155,1.9553750048800749,0.29,1.933162633895874,2,sharpen,0.29753460654447234,crop,0.27265629458011326,0.47766511732135,1,0.395
0.2965470548509825,1.9166304512288657,0.304,1.9350685873031617,2,sharpen,0.29753460654447234,crop,0.27265629458011326,0.47766511732135,1,0.395
0.30805687204800347,1.887141232322662,0.261,1.9629812831878661,2,sharpen,0.29753460654447234,crop,0.27265629458011326,0.47766511732135,1,0.395
0.3412322274881517,1.8442747429890978,0.295,1.9512829418182374,2,sharpen,0.29753460654447234,crop,0.27265629458011326,0.47766511732135,1,0.395
0.32295192959708946,1.8400510931305571,0.292,1.9455939111709595,2,sharpen,0.29753460654447234,crop,0.27265629458011326,0.47766511732135,1,0.395
0.34867975627278347,1.8111286311030146,0.34,1.8297239809036254,2,sharpen,0.29753460654447234,crop,0.27265629458011326,0.47766511732135,1,0.395
0.34732566014204624,1.8021364286289718,0.363,1.8413903360366821,2,sharpen,0.29753460654447234,crop,0.27265629458011326,0.47766511732135,1,0.395
0.34258632370968806,1.7933583928671897,0.377,1.7664759006500244,2,sharpen,0.29753460654447234,crop,0.27265629458011326,0.47766511732135,1,0.395
0.36154366962071927,1.7456629850933822,0.337,1.8518210048675536,2,sharpen,0.29753460654447234,crop,0.27265629458011326,0.47766511732135,1,0.395
0.35951252539939144,1.7397951164516792,0.305,1.8843455219268799,2,sharpen,0.29753460654447234,crop,0.27265629458011326,0.47766511732135,1,0.395
0.3676371022443474,1.727867638168903,0.355,1.7714465103149415,2,sharpen,0.29753460654447234,crop,0.27265629458011326,0.47766511732135,1,0.395
0.38456330401476124,1.6930087389942756,0.357,1.7766349487304687,2,sharpen,0.29753460654447234,crop,0.27265629458011326,0.47766511732135,1,0.395
