INFO:root:run_bayesianopt ran with args: (), and kwargs: {'dataset_name': 'cifar10', 'model_name': 'basiccnn', 'num_classes': 10, 'train_set_size': 2000, 'opt_iterations': 10000, 'opt_samples': 3, 'opt_initial_points': 20, 'child_epochs': 50, 'child_first_train_epochs': 0, 'child_batch_size': 64, 'opt_last_n_epochs': 5}
INFO:root:73, 0.4546666666666667, ['emboss', 0.12422657876538026, 'additive-gaussian-noise', 0.9158201937140618, 'sharpen', 0.5505056482708219, 0.4281393916530476]
INFO:root:74, 0.3922222223016951, ['dropout', 0.8028315450357955, 'additive-gaussian-noise', 0.23328049583727645, 'sharpen', 0.36708706456583945, 0.09262647838770934]
INFO:root:75, 0.43633333330684243, ['dropout', 0.8818122202022969, 'additive-gaussian-noise', 0.41343742669389905, 'sharpen', 0.4268848272416691, 0.3911955988750072]
INFO:root:76, 0.42288888870345226, ['dropout', 0.987099758614145, 'additive-gaussian-noise', 0.09986266062434893, 'translate-x', 0.5815389345793022, 0.13230122344555242]
INFO:root:77, 0.40044444457689926, ['translate-x', 0.6805309264263247, 'additive-gaussian-noise', 0.14140274838643954, 'brighten', 0.1167361654473589, 0.4740904390570444]
INFO:root:78, 0.43433333343929714, ['additive-gaussian-noise', 0.9189917862971801, 'additive-gaussian-noise', 0.13698909720210442, 'emboss', 0.3243497366965408, 0.47527285706041833]
INFO:root:79, 0.3858888890080982, ['shear', 0.41627308072853375, 'additive-gaussian-noise', 0.0752834433042623, 'sharpen', 0.480137952868924, 0.4757307904143292]
INFO:root:80, 0.4269999999205271, ['dropout', 0.9795878660344493, 'invert', 0.2243855493711972, 'sharpen', 0.6022883034135055, 0.316624003577668]
INFO:root:81, 0.4899999997880724, ['crop', 0.4937105975801419, 'additive-gaussian-noise', 0.4256280498935662, 'fog', 0.3245699640745971, 0.47491357559444747]
INFO:root:82, 0.4475555553966098, ['emboss', 0.6607667536146872, 'brighten', 0.18630698733861675, 'sharpen', 0.6172807765905175, 0.46036158039384345]
INFO:root:83, 0.4422222221692403, ['dropout', 0.7533367950072924, 'additive-gaussian-noise', 0.1925262739574259, 'fog', 0.7226266087393589, 0.5084199859000639]
INFO:root:84, 0.46799999986754526, ['dropout', 0.5329865667802764, 'additive-gaussian-noise', 0.13935594318168046, 'invert', 0.18084200686766452, 0.14542085916239236]
INFO:root:85, 0.511555555317137, ['translate-y', 0.40891634028230583, 'gamma-contrast', 0.15420028682543477, 'sharpen', 0.2897089425196145, 0.47654413769580295]
INFO:root:86, 0.3616666666401757, ['dropout', 0.37887420691522355, 'additive-gaussian-noise', 0.03941382770004221, 'sharpen', 0.5402129893006592, 0.40964626007550653]
INFO:root:87, 0.42700000007947286, ['dropout', 0.9761270029210303, 'additive-gaussian-noise', 0.3123640928340217, 'sharpen', 0.23761626217565918, 0.7470730958342747]
INFO:root:88, 0.4442222219838037, ['rotate', 0.22953775691821426, 'additive-gaussian-noise', 0.21191645421362265, 'sharpen', 0.47810705691875044, 0.39822187358940375]
INFO:root:89, 0.40199999994701807, ['emboss', 0.7064660557878206, 'additive-gaussian-noise', 0.21642152912225415, 'emboss', 0.09155280578365589, 0.4804793964489448]
INFO:root:90, 0.41333333351876994, ['dropout', 0.4199327812315007, 'invert', 0.22205846724192396, 'sharpen', 0.20390638442797343, 0.0052476764569218135]
INFO:root:91, 0.42677777756585017, ['emboss', 0.516636000692736, 'additive-gaussian-noise', 0.04953276900170324, 'emboss', 0.5430471355360446, 0.4285722036221423]
INFO:root:92, 0.4049999998145633, ['gaussian-blur', 0.7461228796116718, 'additive-gaussian-noise', 0.08189624071198266, 'sharpen', 0.46943462723981033, 0.7621464267208771]
INFO:root:93, 0.42444444433848066, ['dropout', 0.2500456879121837, 'additive-gaussian-noise', 0.12485976701746285, 'sharpen', 0.6998057623046314, 0.5512300251837301]
INFO:root:94, 0.4265555554760827, ['dropout', 0.5792904467161175, 'additive-gaussian-noise', 0.1854922910446132, 'sharpen', 0.30436373196280203, 0.06354298427136197]
INFO:root:95, 0.3911111112170749, ['dropout', 0.09095032239569457, 'additive-gaussian-noise', 0.25854187151886016, 'sharpen', 0.48267579626475765, 0.44538387514843236]
INFO:root:96, 0.4201111111111111, ['brighten', 0.5743562931881061, 'rotate', 0.09843924427928843, 'sharpen', 0.47463190847865766, 0.49011940355531414]
INFO:root:97, 0.4145555553966098, ['emboss', 0.3800346476424501, 'additive-gaussian-noise', 0.1720012381521621, 'sharpen', 0.47545770821337585, 0.15019932306762687]
INFO:root:98, 0.415111111137602, ['emboss', 0.6786411784023756, 'additive-gaussian-noise', 0.19090301542134397, 'sharpen', 0.5810426040659906, 0.42095360298593565]
INFO:root:99, 0.4252222222752042, ['additive-gaussian-noise', 0.43906093231175447, 'additive-gaussian-noise', 0.1666196159017588, 'sharpen', 0.4627721660477718, 0.4855124497472716]
INFO:root:100, 0.4535555553171369, ['dropout', 0.09366720422127829, 'additive-gaussian-noise', 0.12600588520309744, 'sharpen', 0.8483163217469635, 0.07807128409668786]
INFO:root:101, 0.4410000002384186, ['brighten', 0.22987873129967334, 'additive-gaussian-noise', 0.02604831648036033, 'sharpen', 0.4875140560505943, 0.5477085026962075]
INFO:root:102, 0.4143333331214057, ['dropout', 0.9494041778375952, 'additive-gaussian-noise', 0.3025774936723568, 'sharpen', 0.40851217444505783, 0.09447613542885905]
INFO:root:103, 0.42799999960263574, ['dropout', 0.017713756412645502, 'shear', 0.04773118025699975, 'sharpen', 0.24167261331033368, 0.46826598566416244]
INFO:root:104, 0.34844444441795347, ['dropout', 0.5699110324620373, 'gaussian-blur', 0.23406050903475056, 'sharpen', 0.4142849303550534, 0.40911670060446603]
INFO:root:105, 0.42066666656070284, ['dropout', 0.9686974340027125, 'additive-gaussian-noise', 0.2713366239096406, 'sharpen', 0.31269871191652726, 0.6868819707021749]
INFO:root:106, 0.4736666668256124, ['translate-y', 0.4162852624236585, 'translate-x', 0.06387369510923203, 'sharpen', 0.47687568420032267, 0.4609117458033102]
INFO:root:107, 0.4058888890213437, ['dropout', 0.694912048362123, 'dropout', 0.28087005578951846, 'sharpen', 0.4476666590577957, 0.47740695251906096]
INFO:root:108, 0.4405555555555556, ['dropout', 0.8844935334076496, 'emboss', 0.23346750410977773, 'sharpen', 0.27377896424563536, 0.497412187222403]
INFO:root:109, 0.4272222219838037, ['additive-gaussian-noise', 0.9986200177595836, 'additive-gaussian-noise', 0.22426634570052467, 'coarse-dropout', 0.09692238773794762, 0.599940834660441]
INFO:root:110, 0.44966666679912143, ['dropout', 0.4709288757148391, 'translate-x', 0.23048063391715884, 'sharpen', 0.3931523659054901, 0.22901979502510955]
INFO:root:111, 0.47444444444444445, ['sharpen', 0.5051198940259811, 'gaussian-blur', 0.253126882172829, 'crop', 0.3778553781280579, 0.467643841474748]
INFO:root:112, 0.4601111108197107, ['emboss', 0.47200862282810785, 'additive-gaussian-noise', 0.07918150059866981, 'brighten', 0.4827622928830878, 0.45699461150980625]
INFO:root:113, 0.43355555544959173, ['emboss', 0.8176399059127977, 'additive-gaussian-noise', 0.020823243659777505, 'invert', 0.23303575022480744, 0.4763190849117912]
INFO:root:114, 0.42544444410006205, ['dropout', 0.44620470052872574, 'additive-gaussian-noise', 0.43238807509140953, 'sharpen', 0.5060665147975896, 0.47120071851249856]
INFO:root:115, 0.5322222220897675, ['dropout', 0.6567513413404401, 'gamma-contrast', 0.10172875711295151, 'sharpen', 0.5369685321676141, 0.4173350743746149]
INFO:root:116, 0.45799999962912663, ['dropout', 0.49778607576303435, 'clouds', 0.7675926681184391, 'sharpen', 0.3760748047579988, 0.4116726007571415]
INFO:root:117, 0.4245555556085374, ['gamma-contrast', 0.41892593110783893, 'additive-gaussian-noise', 0.0343286297810046, 'sharpen', 0.3067180238030333, 0.4539556463895562]
INFO:root:118, 0.4221111114025116, ['emboss', 0.09319421452600686, 'additive-gaussian-noise', 0.2371846698094105, 'sharpen', 0.14570402405327856, 0.09954452805134331]
INFO:root:119, 0.47277777751286826, ['translate-y', 0.9895993012947402, 'gamma-contrast', 0.65796152962735, 'dropout', 0.5119574592816171, 0.18329374579385319]
INFO:root:120, 0.4554444443649716, ['emboss', 0.5599869727608863, 'coarse-dropout', 0.04342844740979058, 'sharpen', 0.3466844105889579, 0.5132428177576781]
INFO:root:121, 0.4137777778704961, ['dropout', 0.5237664699005915, 'gamma-contrast', 0.5640390822047517, 'sharpen', 0.5614364890306701, 0.41278447612962454]
INFO:root:122, 0.43888888912730745, ['rotate', 0.7332976839377827, 'additive-gaussian-noise', 0.08924454421098817, 'sharpen', 0.48156975568064964, 0.5197726113055686]
INFO:root:123, 0.4563333334392971, ['dropout', 0.6071201380557144, 'gamma-contrast', 0.9726830601917918, 'sharpen', 0.41292465152513247, 0.38678516624371684]
INFO:root:124, 0.34633333314789666, ['crop', 0.10353664825627287, 'additive-gaussian-noise', 0.2255306503059084, 'dropout', 0.5098560783044455, 0.47425496839203707]
INFO:root:125, 0.4841111109521654, ['translate-y', 0.03203137956770242, 'gamma-contrast', 0.28628724430293945, 'dropout', 0.7386626696412741, 0.35085300608549924]
INFO:root:126, 0.41888888882266145, ['emboss', 0.061214566216932456, 'additive-gaussian-noise', 0.29704877103966093, 'gamma-contrast', 0.5356979571017535, 0.9605032462744658]
INFO:root:127, 0.40266666648122995, ['coarse-dropout', 0.39190990437490625, 'additive-gaussian-noise', 0.047365811976815345, 'additive-gaussian-noise', 0.4859962662500583, 0.47559607003538484]
INFO:root:128, 0.4863333331478967, ['clouds', 0.03438893131526544, 'additive-gaussian-noise', 0.3015427003449774, 'fog', 0.47981605875763145, 0.4728885765475461]
INFO:root:129, 0.4432222222752041, ['emboss', 0.9665936222745887, 'additive-gaussian-noise', 0.2269838521392033, 'gaussian-blur', 0.5308926918718002, 0.7174568837157974]
INFO:root:130, 0.47077777780426877, ['brighten', 0.23742771443578997, 'additive-gaussian-noise', 0.19303583420560205, 'crop', 0.5264108144380419, 0.4782721697040937]
INFO:root:131, 0.5459999998145634, ['gamma-contrast', 0.057780475778576604, 'gaussian-blur', 0.20450333357735223, 'dropout', 0.5163026960728582, 0.5271259084541611]
INFO:root:132, 0.4396666666931576, ['dropout', 0.9851895145301012, 'additive-gaussian-noise', 0.2140264480973349, 'additive-gaussian-noise', 0.307302794999566, 0.17736785307386696]
INFO:root:133, 0.41277777767181395, ['dropout', 0.5065197714782894, 'additive-gaussian-noise', 0.2775547559541997, 'dropout', 0.6463969881456154, 0.4706572836524304]
INFO:root:134, 0.4219999999470181, ['shear', 0.9383458810235126, 'additive-gaussian-noise', 0.22352516760467206, 'dropout', 0.5001283766456052, 0.3827559632935792]
INFO:root:135, 0.4138888888888889, ['gaussian-blur', 0.0993391416557459, 'additive-gaussian-noise', 0.6278816866726665, 'dropout', 0.454215237419757, 0.4746715954156193]
INFO:root:136, 0.457777777671814, ['dropout', 0.5146903863734383, 'additive-gaussian-noise', 0.23050169620586697, 'coarse-dropout', 0.6374272458708028, 0.5016074611904284]
INFO:root:137, 0.5202222222752041, ['brighten', 0.017112454222862675, 'gaussian-blur', 0.23128754846176175, 'crop', 0.9536917186832227, 0.40573757711250646]
INFO:root:138, 0.39922222208976743, ['translate-x', 0.08715641700910305, 'gaussian-blur', 0.1941094495735522, 'gamma-contrast', 0.48900694708882775, 0.4744391141427068]
INFO:root:139, 0.476555555343628, ['rotate', 0.3473154625321149, 'gaussian-blur', 0.23249146422810402, 'translate-y', 0.5781658561181904, 0.3813359663443374]
INFO:root:140, 0.4108888885180155, ['emboss', 0.09503765171835957, 'sharpen', 0.1469497372975153, 'dropout', 0.5216247959176895, 0.4770746953350389]
