acc,loss,val_acc,val_loss,trial_no,aug1_type,aug1_magnitude,aug2_type,aug2_magnitude,aug3_type,aug3_magnitude,portion,sample_no,mean_late_val_acc,epoch
0.464,1.492,0.337,2.067,9,dropout,0.414,emboss,0.624,translate-y,0.675,0.317,1,0.417,17
0.451,1.513,0.355,2.044,9,dropout,0.414,emboss,0.624,translate-y,0.675,0.317,1,0.417,18
0.469,1.465,0.277,2.275,9,dropout,0.414,emboss,0.624,translate-y,0.675,0.317,1,0.417,19
0.486,1.44,0.437,1.601,9,dropout,0.414,emboss,0.624,translate-y,0.675,0.317,1,0.417,20
0.483,1.417,0.33,2.268,9,dropout,0.414,emboss,0.624,translate-y,0.675,0.317,1,0.417,21
0.488,1.401,0.421,1.61,9,dropout,0.414,emboss,0.624,translate-y,0.675,0.317,1,0.417,22
0.516,1.397,0.446,1.634,9,dropout,0.414,emboss,0.624,translate-y,0.675,0.317,1,0.417,23
0.513,1.335,0.424,1.786,9,dropout,0.414,emboss,0.624,translate-y,0.675,0.317,1,0.417,24
0.511,1.321,0.427,1.681,9,dropout,0.414,emboss,0.624,translate-y,0.675,0.317,1,0.417,25
0.541,1.31,0.443,1.61,9,dropout,0.414,emboss,0.624,translate-y,0.675,0.317,1,0.417,26
0.541,1.271,0.429,1.613,9,dropout,0.414,emboss,0.624,translate-y,0.675,0.317,1,0.417,27
0.548,1.265,0.448,1.782,9,dropout,0.414,emboss,0.624,translate-y,0.675,0.317,1,0.417,28
0.542,1.248,0.45,1.764,9,dropout,0.414,emboss,0.624,translate-y,0.675,0.317,1,0.417,29
0.568,1.222,0.452,1.608,9,dropout,0.414,emboss,0.624,translate-y,0.675,0.317,1,0.417,30
0.568,1.204,0.481,1.554,9,dropout,0.414,emboss,0.624,translate-y,0.675,0.317,1,0.417,31
0.573,1.175,0.481,1.61,9,dropout,0.414,emboss,0.624,translate-y,0.675,0.317,1,0.417,32
0.596,1.149,0.463,1.582,9,dropout,0.414,emboss,0.624,translate-y,0.675,0.317,1,0.417,33
0.588,1.148,0.487,1.485,9,dropout,0.414,emboss,0.624,translate-y,0.675,0.317,1,0.417,34
0.6,1.125,0.487,1.445,9,dropout,0.414,emboss,0.624,translate-y,0.675,0.317,1,0.417,35
0.595,1.125,0.472,1.559,9,dropout,0.414,emboss,0.624,translate-y,0.675,0.317,1,0.417,36
0.614,1.088,0.424,2.023,9,dropout,0.414,emboss,0.624,translate-y,0.675,0.317,1,0.417,37
0.611,1.073,0.499,1.554,9,dropout,0.414,emboss,0.624,translate-y,0.675,0.317,1,0.417,38
0.621,1.094,0.467,1.613,9,dropout,0.414,emboss,0.624,translate-y,0.675,0.317,1,0.417,39
0.64,1.036,0.485,1.62,9,dropout,0.414,emboss,0.624,translate-y,0.675,0.317,1,0.417,40
0.633,1.043,0.483,1.561,9,dropout,0.414,emboss,0.624,translate-y,0.675,0.317,1,0.417,41
0.636,1.006,0.498,1.499,9,dropout,0.414,emboss,0.624,translate-y,0.675,0.317,1,0.417,42
0.648,1.006,0.484,1.652,9,dropout,0.414,emboss,0.624,translate-y,0.675,0.317,1,0.417,43
0.65,0.973,0.431,1.857,9,dropout,0.414,emboss,0.624,translate-y,0.675,0.317,1,0.417,44
0.664,0.961,0.492,1.579,9,dropout,0.414,emboss,0.624,translate-y,0.675,0.317,1,0.417,45
0.644,0.992,0.498,1.535,9,dropout,0.414,emboss,0.624,translate-y,0.675,0.317,1,0.417,46
0.673,0.912,0.492,1.731,9,dropout,0.414,emboss,0.624,translate-y,0.675,0.317,1,0.417,47
0.665,0.933,0.454,1.767,9,dropout,0.414,emboss,0.624,translate-y,0.675,0.317,1,0.417,48
0.686,0.901,0.5,1.661,9,dropout,0.414,emboss,0.624,translate-y,0.675,0.317,1,0.417,49
0.679,0.912,0.519,1.621,9,dropout,0.414,emboss,0.624,translate-y,0.675,0.317,1,0.417,50
0.13,2.275,0.22,2.134,9,dropout,0.414,emboss,0.624,translate-y,0.675,0.317,2,0.416,1
0.196,2.179,0.166,2.206,9,dropout,0.414,emboss,0.624,translate-y,0.675,0.317,2,0.416,2
0.237,2.075,0.258,2.018,9,dropout,0.414,emboss,0.624,translate-y,0.675,0.317,2,0.416,3
0.267,2.039,0.237,2.134,9,dropout,0.414,emboss,0.624,translate-y,0.675,0.317,2,0.416,4
0.282,1.978,0.315,1.892,9,dropout,0.414,emboss,0.624,translate-y,0.675,0.317,2,0.416,5
0.296,1.899,0.333,1.863,9,dropout,0.414,emboss,0.624,translate-y,0.675,0.317,2,0.416,6
0.32,1.861,0.219,2.317,9,dropout,0.414,emboss,0.624,translate-y,0.675,0.317,2,0.416,7
0.334,1.838,0.307,1.892,9,dropout,0.414,emboss,0.624,translate-y,0.675,0.317,2,0.416,8
0.355,1.781,0.392,1.714,9,dropout,0.414,emboss,0.624,translate-y,0.675,0.317,2,0.416,9
0.365,1.741,0.362,1.704,9,dropout,0.414,emboss,0.624,translate-y,0.675,0.317,2,0.416,10
0.382,1.707,0.266,1.972,9,dropout,0.414,emboss,0.624,translate-y,0.675,0.317,2,0.416,11
0.389,1.684,0.4,1.654,9,dropout,0.414,emboss,0.624,translate-y,0.675,0.317,2,0.416,12
0.38,1.669,0.37,1.703,9,dropout,0.414,emboss,0.624,translate-y,0.675,0.317,2,0.416,13
0.415,1.619,0.345,1.918,9,dropout,0.414,emboss,0.624,translate-y,0.675,0.317,2,0.416,14
0.428,1.584,0.395,1.611,9,dropout,0.414,emboss,0.624,translate-y,0.675,0.317,2,0.416,15
0.437,1.549,0.371,1.826,9,dropout,0.414,emboss,0.624,translate-y,0.675,0.317,2,0.416,16
0.45,1.521,0.38,1.731,9,dropout,0.414,emboss,0.624,translate-y,0.675,0.317,2,0.416,17
0.459,1.494,0.335,2.058,9,dropout,0.414,emboss,0.624,translate-y,0.675,0.317,2,0.416,18
0.463,1.504,0.409,1.614,9,dropout,0.414,emboss,0.624,translate-y,0.675,0.317,2,0.416,19
0.476,1.467,0.393,1.604,9,dropout,0.414,emboss,0.624,translate-y,0.675,0.317,2,0.416,20
0.493,1.421,0.37,1.759,9,dropout,0.414,emboss,0.624,translate-y,0.675,0.317,2,0.416,21
0.484,1.403,0.409,1.576,9,dropout,0.414,emboss,0.624,translate-y,0.675,0.317,2,0.416,22
0.491,1.404,0.453,1.559,9,dropout,0.414,emboss,0.624,translate-y,0.675,0.317,2,0.416,23
0.512,1.352,0.271,2.75,9,dropout,0.414,emboss,0.624,translate-y,0.675,0.317,2,0.416,24
0.5,1.363,0.433,1.586,9,dropout,0.414,emboss,0.624,translate-y,0.675,0.317,2,0.416,25
0.511,1.347,0.426,1.609,9,dropout,0.414,emboss,0.624,translate-y,0.675,0.317,2,0.416,26
0.548,1.284,0.417,1.612,9,dropout,0.414,emboss,0.624,translate-y,0.675,0.317,2,0.416,27
0.525,1.282,0.424,1.631,9,dropout,0.414,emboss,0.624,translate-y,0.675,0.317,2,0.416,28
0.549,1.265,0.463,1.573,9,dropout,0.414,emboss,0.624,translate-y,0.675,0.317,2,0.416,29
0.555,1.229,0.475,1.476,9,dropout,0.414,emboss,0.624,translate-y,0.675,0.317,2,0.416,30
0.573,1.206,0.446,1.606,9,dropout,0.414,emboss,0.624,translate-y,0.675,0.317,2,0.416,31
0.575,1.185,0.404,2.016,9,dropout,0.414,emboss,0.624,translate-y,0.675,0.317,2,0.416,32
0.568,1.185,0.489,1.533,9,dropout,0.414,emboss,0.624,translate-y,0.675,0.317,2,0.416,33
0.586,1.17,0.409,1.762,9,dropout,0.414,emboss,0.624,translate-y,0.675,0.317,2,0.416,34
0.594,1.149,0.497,1.48,9,dropout,0.414,emboss,0.624,translate-y,0.675,0.317,2,0.416,35
0.618,1.077,0.428,1.832,9,dropout,0.414,emboss,0.624,translate-y,0.675,0.317,2,0.416,36
0.599,1.09,0.498,1.625,9,dropout,0.414,emboss,0.624,translate-y,0.675,0.317,2,0.416,37
0.608,1.094,0.495,1.593,9,dropout,0.414,emboss,0.624,translate-y,0.675,0.317,2,0.416,38
0.627,1.067,0.421,1.943,9,dropout,0.414,emboss,0.624,translate-y,0.675,0.317,2,0.416,39
0.631,1.039,0.507,1.484,9,dropout,0.414,emboss,0.624,translate-y,0.675,0.317,2,0.416,40
0.632,1.028,0.494,1.643,9,dropout,0.414,emboss,0.624,translate-y,0.675,0.317,2,0.416,41
0.639,1.001,0.512,1.55,9,dropout,0.414,emboss,0.624,translate-y,0.675,0.317,2,0.416,42
0.641,0.992,0.504,1.506,9,dropout,0.414,emboss,0.624,translate-y,0.675,0.317,2,0.416,43
0.651,0.971,0.477,1.707,9,dropout,0.414,emboss,0.624,translate-y,0.675,0.317,2,0.416,44
0.658,0.957,0.445,1.972,9,dropout,0.414,emboss,0.624,translate-y,0.675,0.317,2,0.416,45
0.659,0.942,0.51,1.7,9,dropout,0.414,emboss,0.624,translate-y,0.675,0.317,2,0.416,46
0.667,0.936,0.461,1.886,9,dropout,0.414,emboss,0.624,translate-y,0.675,0.317,2,0.416,47
0.667,0.927,0.467,1.651,9,dropout,0.414,emboss,0.624,translate-y,0.675,0.317,2,0.416,48
0.66,0.943,0.462,1.68,9,dropout,0.414,emboss,0.624,translate-y,0.675,0.317,2,0.416,49
0.675,0.919,0.497,1.611,9,dropout,0.414,emboss,0.624,translate-y,0.675,0.317,2,0.416,50
0.129,2.279,0.229,2.22,9,dropout,0.414,emboss,0.624,translate-y,0.675,0.317,3,0.416,1
0.197,2.155,0.237,2.07,9,dropout,0.414,emboss,0.624,translate-y,0.675,0.317,3,0.416,2
0.235,2.094,0.307,1.914,9,dropout,0.414,emboss,0.624,translate-y,0.675,0.317,3,0.416,3
0.252,2.033,0.263,1.933,9,dropout,0.414,emboss,0.624,translate-y,0.675,0.317,3,0.416,4
0.271,2.001,0.312,1.921,9,dropout,0.414,emboss,0.624,translate-y,0.675,0.317,3,0.416,5
0.297,1.924,0.341,1.795,9,dropout,0.414,emboss,0.624,translate-y,0.675,0.317,3,0.416,6
0.31,1.88,0.369,1.748,9,dropout,0.414,emboss,0.624,translate-y,0.675,0.317,3,0.416,7
0.342,1.816,0.268,2.021,9,dropout,0.414,emboss,0.624,translate-y,0.675,0.317,3,0.416,8
0.357,1.784,0.319,1.747,9,dropout,0.414,emboss,0.624,translate-y,0.675,0.317,3,0.416,9
0.358,1.737,0.32,1.895,9,dropout,0.414,emboss,0.624,translate-y,0.675,0.317,3,0.416,10
0.37,1.709,0.389,1.66,9,dropout,0.414,emboss,0.624,translate-y,0.675,0.317,3,0.416,11
0.391,1.669,0.371,1.678,9,dropout,0.414,emboss,0.624,translate-y,0.675,0.317,3,0.416,12
0.404,1.627,0.279,2.076,9,dropout,0.414,emboss,0.624,translate-y,0.675,0.317,3,0.416,13
0.431,1.604,0.408,1.613,9,dropout,0.414,emboss,0.624,translate-y,0.675,0.317,3,0.416,14
0.432,1.57,0.32,2.073,9,dropout,0.414,emboss,0.624,translate-y,0.675,0.317,3,0.416,15
0.443,1.553,0.432,1.534,9,dropout,0.414,emboss,0.624,translate-y,0.675,0.317,3,0.416,16
0.442,1.512,0.409,1.766,9,dropout,0.414,emboss,0.624,translate-y,0.675,0.317,3,0.416,17
0.47,1.459,0.374,1.79,9,dropout,0.414,emboss,0.624,translate-y,0.675,0.317,3,0.416,18
0.485,1.467,0.395,1.651,9,dropout,0.414,emboss,0.624,translate-y,0.675,0.317,3,0.416,19
0.484,1.428,0.368,1.866,9,dropout,0.414,emboss,0.624,translate-y,0.675,0.317,3,0.416,20
0.499,1.423,0.442,1.569,9,dropout,0.414,emboss,0.624,translate-y,0.675,0.317,3,0.416,21
0.51,1.366,0.409,1.696,9,dropout,0.414,emboss,0.624,translate-y,0.675,0.317,3,0.416,22
0.514,1.349,0.427,1.762,9,dropout,0.414,emboss,0.624,translate-y,0.675,0.317,3,0.416,23
0.512,1.349,0.427,1.746,9,dropout,0.414,emboss,0.624,translate-y,0.675,0.317,3,0.416,24
0.514,1.312,0.451,1.562,9,dropout,0.414,emboss,0.624,translate-y,0.675,0.317,3,0.416,25
0.555,1.256,0.435,1.821,9,dropout,0.414,emboss,0.624,translate-y,0.675,0.317,3,0.416,26
0.539,1.278,0.429,1.656,9,dropout,0.414,emboss,0.624,translate-y,0.675,0.317,3,0.416,27
0.544,1.257,0.409,1.799,9,dropout,0.414,emboss,0.624,translate-y,0.675,0.317,3,0.416,28
0.569,1.205,0.443,1.673,9,dropout,0.414,emboss,0.624,translate-y,0.675,0.317,3,0.416,29
0.565,1.211,0.459,1.499,9,dropout,0.414,emboss,0.624,translate-y,0.675,0.317,3,0.416,30
0.571,1.19,0.438,1.6,9,dropout,0.414,emboss,0.624,translate-y,0.675,0.317,3,0.416,31
0.596,1.136,0.427,1.818,9,dropout,0.414,emboss,0.624,translate-y,0.675,0.317,3,0.416,32
0.583,1.154,0.434,1.724,9,dropout,0.414,emboss,0.624,translate-y,0.675,0.317,3,0.416,33
0.601,1.119,0.459,1.526,9,dropout,0.414,emboss,0.624,translate-y,0.675,0.317,3,0.416,34
0.605,1.119,0.449,1.665,9,dropout,0.414,emboss,0.624,translate-y,0.675,0.317,3,0.416,35
0.603,1.083,0.479,1.501,9,dropout,0.414,emboss,0.624,translate-y,0.675,0.317,3,0.416,36
0.61,1.07,0.46,1.546,9,dropout,0.414,emboss,0.624,translate-y,0.675,0.317,3,0.416,37
0.616,1.034,0.42,1.724,9,dropout,0.414,emboss,0.624,translate-y,0.675,0.317,3,0.416,38
0.63,1.025,0.472,1.536,9,dropout,0.414,emboss,0.624,translate-y,0.675,0.317,3,0.416,39
0.636,1.034,0.414,1.856,9,dropout,0.414,emboss,0.624,translate-y,0.675,0.317,3,0.416,40
0.644,0.975,0.483,1.645,9,dropout,0.414,emboss,0.624,translate-y,0.675,0.317,3,0.416,41
0.653,0.956,0.441,1.697,9,dropout,0.414,emboss,0.624,translate-y,0.675,0.317,3,0.416,42
0.653,0.967,0.442,1.771,9,dropout,0.414,emboss,0.624,translate-y,0.675,0.317,3,0.416,43
0.671,0.945,0.477,1.731,9,dropout,0.414,emboss,0.624,translate-y,0.675,0.317,3,0.416,44
0.664,0.94,0.459,1.602,9,dropout,0.414,emboss,0.624,translate-y,0.675,0.317,3,0.416,45
0.673,0.915,0.477,1.793,9,dropout,0.414,emboss,0.624,translate-y,0.675,0.317,3,0.416,46
0.677,0.899,0.487,1.661,9,dropout,0.414,emboss,0.624,translate-y,0.675,0.317,3,0.416,47
0.686,0.88,0.472,1.925,9,dropout,0.414,emboss,0.624,translate-y,0.675,0.317,3,0.416,48
0.689,0.885,0.483,1.739,9,dropout,0.414,emboss,0.624,translate-y,0.675,0.317,3,0.416,49
0.702,0.832,0.483,1.756,9,dropout,0.414,emboss,0.624,translate-y,0.675,0.317,3,0.416,50
0.155,2.247,0.226,2.154,10,brighten,0.95,coarse-dropout,0.014,dropout,0.674,0.972,1,0.415,1
0.249,2.102,0.276,1.964,10,brighten,0.95,coarse-dropout,0.014,dropout,0.674,0.972,1,0.415,2
0.28,1.993,0.3,1.922,10,brighten,0.95,coarse-dropout,0.014,dropout,0.674,0.972,1,0.415,3
0.329,1.898,0.317,1.854,10,brighten,0.95,coarse-dropout,0.014,dropout,0.674,0.972,1,0.415,4
0.338,1.838,0.361,1.765,10,brighten,0.95,coarse-dropout,0.014,dropout,0.674,0.972,1,0.415,5
0.37,1.751,0.365,1.741,10,brighten,0.95,coarse-dropout,0.014,dropout,0.674,0.972,1,0.415,6
0.391,1.687,0.339,1.787,10,brighten,0.95,coarse-dropout,0.014,dropout,0.674,0.972,1,0.415,7
0.408,1.664,0.365,1.802,10,brighten,0.95,coarse-dropout,0.014,dropout,0.674,0.972,1,0.415,8
0.428,1.601,0.412,1.608,10,brighten,0.95,coarse-dropout,0.014,dropout,0.674,0.972,1,0.415,9
0.444,1.564,0.409,1.68,10,brighten,0.95,coarse-dropout,0.014,dropout,0.674,0.972,1,0.415,10
0.448,1.534,0.386,1.738,10,brighten,0.95,coarse-dropout,0.014,dropout,0.674,0.972,1,0.415,11
0.473,1.468,0.425,1.662,10,brighten,0.95,coarse-dropout,0.014,dropout,0.674,0.972,1,0.415,12
0.486,1.435,0.423,1.646,10,brighten,0.95,coarse-dropout,0.014,dropout,0.674,0.972,1,0.415,13
0.504,1.388,0.435,1.675,10,brighten,0.95,coarse-dropout,0.014,dropout,0.674,0.972,1,0.415,14
0.519,1.361,0.447,1.576,10,brighten,0.95,coarse-dropout,0.014,dropout,0.674,0.972,1,0.415,15
0.538,1.301,0.479,1.512,10,brighten,0.95,coarse-dropout,0.014,dropout,0.674,0.972,1,0.415,16
0.544,1.282,0.469,1.528,10,brighten,0.95,coarse-dropout,0.014,dropout,0.674,0.972,1,0.415,17
0.558,1.217,0.441,1.686,10,brighten,0.95,coarse-dropout,0.014,dropout,0.674,0.972,1,0.415,18
0.569,1.196,0.448,1.642,10,brighten,0.95,coarse-dropout,0.014,dropout,0.674,0.972,1,0.415,19
0.591,1.165,0.479,1.48,10,brighten,0.95,coarse-dropout,0.014,dropout,0.674,0.972,1,0.415,20
0.59,1.155,0.47,1.542,10,brighten,0.95,coarse-dropout,0.014,dropout,0.674,0.972,1,0.415,21
0.603,1.094,0.49,1.524,10,brighten,0.95,coarse-dropout,0.014,dropout,0.674,0.972,1,0.415,22
0.616,1.09,0.488,1.574,10,brighten,0.95,coarse-dropout,0.014,dropout,0.674,0.972,1,0.415,23
0.632,1.023,0.5,1.543,10,brighten,0.95,coarse-dropout,0.014,dropout,0.674,0.972,1,0.415,24
0.639,1.02,0.476,1.58,10,brighten,0.95,coarse-dropout,0.014,dropout,0.674,0.972,1,0.415,25
0.654,0.982,0.495,1.557,10,brighten,0.95,coarse-dropout,0.014,dropout,0.674,0.972,1,0.415,26
0.645,0.96,0.462,1.803,10,brighten,0.95,coarse-dropout,0.014,dropout,0.674,0.972,1,0.415,27
0.673,0.942,0.5,1.519,10,brighten,0.95,coarse-dropout,0.014,dropout,0.674,0.972,1,0.415,28
0.678,0.901,0.493,1.574,10,brighten,0.95,coarse-dropout,0.014,dropout,0.674,0.972,1,0.415,29
0.689,0.878,0.513,1.578,10,brighten,0.95,coarse-dropout,0.014,dropout,0.674,0.972,1,0.415,30
0.696,0.853,0.502,1.665,10,brighten,0.95,coarse-dropout,0.014,dropout,0.674,0.972,1,0.415,31
0.698,0.847,0.502,1.718,10,brighten,0.95,coarse-dropout,0.014,dropout,0.674,0.972,1,0.415,32
0.726,0.787,0.506,1.613,10,brighten,0.95,coarse-dropout,0.014,dropout,0.674,0.972,1,0.415,33
0.72,0.785,0.522,1.559,10,brighten,0.95,coarse-dropout,0.014,dropout,0.674,0.972,1,0.415,34
0.731,0.748,0.495,1.782,10,brighten,0.95,coarse-dropout,0.014,dropout,0.674,0.972,1,0.415,35
0.747,0.731,0.505,1.729,10,brighten,0.95,coarse-dropout,0.014,dropout,0.674,0.972,1,0.415,36
0.744,0.724,0.502,1.814,10,brighten,0.95,coarse-dropout,0.014,dropout,0.674,0.972,1,0.415,37
0.746,0.711,0.505,1.727,10,brighten,0.95,coarse-dropout,0.014,dropout,0.674,0.972,1,0.415,38
0.765,0.686,0.504,1.682,10,brighten,0.95,coarse-dropout,0.014,dropout,0.674,0.972,1,0.415,39
0.77,0.67,0.519,1.703,10,brighten,0.95,coarse-dropout,0.014,dropout,0.674,0.972,1,0.415,40
0.771,0.67,0.517,1.748,10,brighten,0.95,coarse-dropout,0.014,dropout,0.674,0.972,1,0.415,41
0.773,0.666,0.509,1.675,10,brighten,0.95,coarse-dropout,0.014,dropout,0.674,0.972,1,0.415,42
0.782,0.617,0.515,1.999,10,brighten,0.95,coarse-dropout,0.014,dropout,0.674,0.972,1,0.415,43
0.785,0.616,0.503,1.786,10,brighten,0.95,coarse-dropout,0.014,dropout,0.674,0.972,1,0.415,44
0.786,0.608,0.518,1.757,10,brighten,0.95,coarse-dropout,0.014,dropout,0.674,0.972,1,0.415,45
0.808,0.553,0.523,1.828,10,brighten,0.95,coarse-dropout,0.014,dropout,0.674,0.972,1,0.415,46
0.808,0.561,0.492,1.841,10,brighten,0.95,coarse-dropout,0.014,dropout,0.674,0.972,1,0.415,47
0.807,0.567,0.514,1.896,10,brighten,0.95,coarse-dropout,0.014,dropout,0.674,0.972,1,0.415,48
0.811,0.524,0.472,2.138,10,brighten,0.95,coarse-dropout,0.014,dropout,0.674,0.972,1,0.415,49
0.801,0.558,0.491,1.931,10,brighten,0.95,coarse-dropout,0.014,dropout,0.674,0.972,1,0.415,50
0.153,2.241,0.208,2.157,10,brighten,0.95,coarse-dropout,0.014,dropout,0.674,0.972,2,0.43,1
0.246,2.089,0.233,2.084,10,brighten,0.95,coarse-dropout,0.014,dropout,0.674,0.972,2,0.43,2
0.297,1.982,0.303,1.941,10,brighten,0.95,coarse-dropout,0.014,dropout,0.674,0.972,2,0.43,3
0.329,1.878,0.292,1.938,10,brighten,0.95,coarse-dropout,0.014,dropout,0.674,0.972,2,0.43,4
0.349,1.816,0.373,1.722,10,brighten,0.95,coarse-dropout,0.014,dropout,0.674,0.972,2,0.43,5
0.374,1.731,0.375,1.665,10,brighten,0.95,coarse-dropout,0.014,dropout,0.674,0.972,2,0.43,6
0.399,1.678,0.371,1.686,10,brighten,0.95,coarse-dropout,0.014,dropout,0.674,0.972,2,0.43,7
0.405,1.625,0.361,1.705,10,brighten,0.95,coarse-dropout,0.014,dropout,0.674,0.972,2,0.43,8
0.427,1.585,0.388,1.64,10,brighten,0.95,coarse-dropout,0.014,dropout,0.674,0.972,2,0.43,9
0.444,1.541,0.413,1.583,10,brighten,0.95,coarse-dropout,0.014,dropout,0.674,0.972,2,0.43,10
0.464,1.504,0.428,1.519,10,brighten,0.95,coarse-dropout,0.014,dropout,0.674,0.972,2,0.43,11
0.489,1.443,0.432,1.552,10,brighten,0.95,coarse-dropout,0.014,dropout,0.674,0.972,2,0.43,12
0.494,1.418,0.431,1.556,10,brighten,0.95,coarse-dropout,0.014,dropout,0.674,0.972,2,0.43,13
0.494,1.379,0.45,1.573,10,brighten,0.95,coarse-dropout,0.014,dropout,0.674,0.972,2,0.43,14
0.524,1.354,0.425,1.596,10,brighten,0.95,coarse-dropout,0.014,dropout,0.674,0.972,2,0.43,15
0.537,1.3,0.462,1.475,10,brighten,0.95,coarse-dropout,0.014,dropout,0.674,0.972,2,0.43,16
0.556,1.253,0.449,1.459,10,brighten,0.95,coarse-dropout,0.014,dropout,0.674,0.972,2,0.43,17
0.566,1.22,0.479,1.457,10,brighten,0.95,coarse-dropout,0.014,dropout,0.674,0.972,2,0.43,18
0.581,1.175,0.445,1.644,10,brighten,0.95,coarse-dropout,0.014,dropout,0.674,0.972,2,0.43,19
0.581,1.154,0.457,1.518,10,brighten,0.95,coarse-dropout,0.014,dropout,0.674,0.972,2,0.43,20
0.602,1.129,0.473,1.481,10,brighten,0.95,coarse-dropout,0.014,dropout,0.674,0.972,2,0.43,21
0.612,1.086,0.47,1.547,10,brighten,0.95,coarse-dropout,0.014,dropout,0.674,0.972,2,0.43,22
0.623,1.052,0.473,1.516,10,brighten,0.95,coarse-dropout,0.014,dropout,0.674,0.972,2,0.43,23
0.634,1.04,0.459,1.524,10,brighten,0.95,coarse-dropout,0.014,dropout,0.674,0.972,2,0.43,24
0.646,0.985,0.492,1.457,10,brighten,0.95,coarse-dropout,0.014,dropout,0.674,0.972,2,0.43,25
0.643,0.991,0.494,1.581,10,brighten,0.95,coarse-dropout,0.014,dropout,0.674,0.972,2,0.43,26
0.671,0.941,0.505,1.5,10,brighten,0.95,coarse-dropout,0.014,dropout,0.674,0.972,2,0.43,27
0.673,0.908,0.504,1.489,10,brighten,0.95,coarse-dropout,0.014,dropout,0.674,0.972,2,0.43,28
0.684,0.893,0.493,1.537,10,brighten,0.95,coarse-dropout,0.014,dropout,0.674,0.972,2,0.43,29
0.692,0.851,0.462,1.683,10,brighten,0.95,coarse-dropout,0.014,dropout,0.674,0.972,2,0.43,30
0.701,0.844,0.492,1.55,10,brighten,0.95,coarse-dropout,0.014,dropout,0.674,0.972,2,0.43,31
0.72,0.813,0.487,1.69,10,brighten,0.95,coarse-dropout,0.014,dropout,0.674,0.972,2,0.43,32
0.718,0.813,0.525,1.527,10,brighten,0.95,coarse-dropout,0.014,dropout,0.674,0.972,2,0.43,33
0.729,0.778,0.499,1.566,10,brighten,0.95,coarse-dropout,0.014,dropout,0.674,0.972,2,0.43,34
0.725,0.762,0.518,1.571,10,brighten,0.95,coarse-dropout,0.014,dropout,0.674,0.972,2,0.43,35
0.738,0.747,0.498,1.626,10,brighten,0.95,coarse-dropout,0.014,dropout,0.674,0.972,2,0.43,36
0.751,0.707,0.489,1.68,10,brighten,0.95,coarse-dropout,0.014,dropout,0.674,0.972,2,0.43,37
0.747,0.711,0.499,1.717,10,brighten,0.95,coarse-dropout,0.014,dropout,0.674,0.972,2,0.43,38
0.761,0.689,0.512,1.658,10,brighten,0.95,coarse-dropout,0.014,dropout,0.674,0.972,2,0.43,39
0.765,0.677,0.508,1.739,10,brighten,0.95,coarse-dropout,0.014,dropout,0.674,0.972,2,0.43,40
0.786,0.631,0.51,1.832,10,brighten,0.95,coarse-dropout,0.014,dropout,0.674,0.972,2,0.43,41
0.785,0.63,0.502,1.807,10,brighten,0.95,coarse-dropout,0.014,dropout,0.674,0.972,2,0.43,42
0.771,0.66,0.512,1.75,10,brighten,0.95,coarse-dropout,0.014,dropout,0.674,0.972,2,0.43,43
0.791,0.611,0.509,1.671,10,brighten,0.95,coarse-dropout,0.014,dropout,0.674,0.972,2,0.43,44
0.791,0.598,0.5,1.915,10,brighten,0.95,coarse-dropout,0.014,dropout,0.674,0.972,2,0.43,45
0.801,0.585,0.503,1.979,10,brighten,0.95,coarse-dropout,0.014,dropout,0.674,0.972,2,0.43,46
0.799,0.564,0.517,1.702,10,brighten,0.95,coarse-dropout,0.014,dropout,0.674,0.972,2,0.43,47
0.81,0.562,0.517,1.716,10,brighten,0.95,coarse-dropout,0.014,dropout,0.674,0.972,2,0.43,48
0.803,0.557,0.524,1.723,10,brighten,0.95,coarse-dropout,0.014,dropout,0.674,0.972,2,0.43,49
0.811,0.535,0.508,1.823,10,brighten,0.95,coarse-dropout,0.014,dropout,0.674,0.972,2,0.43,50
0.164,2.241,0.212,2.129,10,brighten,0.95,coarse-dropout,0.014,dropout,0.674,0.972,3,0.454,1
0.243,2.1,0.325,1.913,10,brighten,0.95,coarse-dropout,0.014,dropout,0.674,0.972,3,0.454,2
0.286,1.988,0.339,1.848,10,brighten,0.95,coarse-dropout,0.014,dropout,0.674,0.972,3,0.454,3
0.321,1.904,0.332,1.834,10,brighten,0.95,coarse-dropout,0.014,dropout,0.674,0.972,3,0.454,4
0.331,1.833,0.324,1.895,10,brighten,0.95,coarse-dropout,0.014,dropout,0.674,0.972,3,0.454,5
0.372,1.771,0.402,1.689,10,brighten,0.95,coarse-dropout,0.014,dropout,0.674,0.972,3,0.454,6
0.398,1.698,0.396,1.652,10,brighten,0.95,coarse-dropout,0.014,dropout,0.674,0.972,3,0.454,7
0.401,1.667,0.394,1.658,10,brighten,0.95,coarse-dropout,0.014,dropout,0.674,0.972,3,0.454,8
0.426,1.623,0.408,1.678,10,brighten,0.95,coarse-dropout,0.014,dropout,0.674,0.972,3,0.454,9
0.436,1.579,0.374,1.799,10,brighten,0.95,coarse-dropout,0.014,dropout,0.674,0.972,3,0.454,10
0.444,1.537,0.44,1.533,10,brighten,0.95,coarse-dropout,0.014,dropout,0.674,0.972,3,0.454,11
0.47,1.488,0.417,1.578,10,brighten,0.95,coarse-dropout,0.014,dropout,0.674,0.972,3,0.454,12
